id,loan_status,loan_amount,loan_term,interest_rate,installment,purpose,dti,revolving_rate,employment_length,home_ownership,annual_income
518495,charged off,16000,60,7.51,205.94,debt_consolidation,9.3,22.3,10,mortgage,65000.0
519766,charged off,25000,60,16.45,613.95,debt_consolidation,10.73,68.2,3,rent,242004.0
519658,charged off,4750,36,7.88,148.59,car,21.6,32.4,1,own,18000.0
519308,charged off,15000,36,15.33,522.41,debt_consolidation,8.93,48.6,2,mortgage,99996.0
519317,charged off,24000,60,19.41,546.23,home_improvement,10.42,64.6,10,mortgage,135000.0
512170,charged off,25000,60,10.99,333.13,major_purchase,0.99,0.4,5,rent,84996.0
519090,charged off,25000,36,10.99,502.47,debt_consolidation,8.6,50.7,10,mortgage,120000.0
519197,charged off,15000,60,17.56,259.73,debt_consolidation,11.96,77.2,7,own,32004.0
519079,charged off,16800,60,10.99,222.81,debt_consolidation,13.42,42.0,3,mortgage,65000.0
519038,charged off,15000,60,15.7,224.08,home_improvement,2.71,61.0,10,own,333676.0
518628,charged off,3000,60,12.73,67.85,other,19.29,87.0,10,mortgage,122748.0
518791,charged off,12000,36,11.36,286.32,debt_consolidation,13.75,93.2,7,mortgage,26000.0
518685,charged off,2500,36,14.22,85.72,vacation,0.0,0.0,10,rent,18984.0
513345,charged off,15000,60,14.96,298.9,debt_consolidation,14.9,68.8,3,mortgage,122000.0
518494,charged off,25000,60,17.56,435.81,credit_card,18.36,71.0,9,rent,73000.0
515980,charged off,4000,36,14.59,137.86,debt_consolidation,6.28,77.8,10,rent,34000.0
518434,charged off,16000,60,17.19,286.99,debt_consolidation,4.38,28.2,10,mortgage,118527.0
517520,charged off,25000,60,13.11,376.93,debt_consolidation,23.72,50.5,6,rent,60000.0
518363,charged off,10000,36,14.59,344.65,credit_card,21.48,58.6,4,rent,30000.0
518208,charged off,25000,60,17.93,414.57,credit_card,15.73,79.6,4,rent,111000.0
517140,charged off,6000,60,10.99,130.43,other,8.2,7.4,10,rent,66000.0
510176,charged off,10000,36,16.45,353.8,house,12.23,94.2,1,mortgage,26000.0
517983,charged off,7750,36,14.22,265.71,debt_consolidation,21.35,67.3,8,mortgage,104000.0
517918,charged off,25000,60,11.36,400.09,debt_consolidation,20.63,64.4,4,mortgage,53000.0
517888,charged off,10000,36,17.93,361.18,other,18.06,74.4,10,rent,100000.0
517878,charged off,14400,60,16.45,353.64,credit_card,14.78,97.1,2,rent,32400.0
475830,charged off,9600,60,7.51,119.76,debt_consolidation,0.25,57.2,4,rent,20640.0
517657,charged off,5000,36,12.73,167.83,other,16.68,60.8,4,rent,40000.0
517211,charged off,9600,60,16.82,237.66,home_improvement,12.86,86.5,10,mortgage,46095.0
517631,charged off,12000,60,16.82,297.08,major_purchase,15.98,49.2,3,mortgage,60000.0
516255,charged off,12000,36,14.22,411.42,small_business,12.92,70.3,4,rent,60000.0
401434,charged off,10000,36,13.11,337.47,small_business,24.45,77.0,10,rent,32000.0
513834,charged off,25000,36,15.33,870.68,debt_consolidation,14.47,78.6,2,rent,50000.0
517301,charged off,2000,36,10.25,64.77,debt_consolidation,17.04,6.2,2,rent,10000.0
517253,charged off,12250,60,15.33,293.56,debt_consolidation,22.89,54.1,4,mortgage,33600.0
517005,charged off,1000,36,14.96,34.65,debt_consolidation,1.76,21.6,10,rent,10200.0
516282,charged off,25000,60,17.19,435.47,small_business,15.2,41.7,10,mortgage,90000.0
516889,charged off,8000,36,12.73,268.52,debt_consolidation,9.54,45.6,9,rent,42000.0
516798,charged off,3000,36,13.85,102.32,debt_consolidation,15.28,67.9,4,rent,36132.0
516726,charged off,3500,36,14.22,120.0,medical,7.8,31.2,10,own,18000.0
516705,charged off,1700,36,6.76,52.31,other,3.07,67.5,9,mortgage,84000.0
516697,charged off,6000,60,16.45,147.35,debt_consolidation,19.85,80.2,10,mortgage,48000.0
512297,charged off,1200,36,6.76,36.93,other,17.98,5.6,6,mortgage,38304.0
516418,charged off,3000,60,12.73,67.85,other,17.66,95.9,2,rent,60000.0
515874,charged off,5000,60,7.88,101.1,other,19.86,76.7,10,mortgage,30996.0
516227,charged off,10000,36,14.59,344.65,debt_consolidation,18.48,47.7,9,mortgage,62920.0
516043,charged off,25000,36,10.62,813.98,small_business,16.96,79.2,5,mortgage,49600.0
515657,charged off,4000,36,12.73,134.26,debt_consolidation,14.81,15.0,7,mortgage,25200.0
515020,charged off,20000,36,13.48,678.52,credit_card,12.89,75.3,10,mortgage,100000.0
515678,charged off,5000,36,14.22,171.43,moving,1.0,0.0,1,rent,66000.0
515551,charged off,20000,36,16.82,711.27,debt_consolidation,15.38,45.5,4,mortgage,88000.0
515501,charged off,24000,36,17.19,857.94,debt_consolidation,11.84,72.4,10,mortgage,97584.0
515525,charged off,23500,36,15.33,647.79,debt_consolidation,24.46,72.4,2,mortgage,64800.0
514680,charged off,12000,36,15.33,417.93,moving,2.34,44.1,10,rent,333676.0
509250,charged off,10000,36,11.36,329.1,debt_consolidation,14.69,26.8,7,mortgage,50004.0
515226,charged off,19600,36,16.07,689.76,debt_consolidation,14.37,48.7,10,rent,77000.0
515070,charged off,25000,36,19.41,921.6,credit_card,21.94,93.3,5,mortgage,75000.0
515037,charged off,23500,36,11.36,773.38,credit_card,19.72,38.4,1,rent,51600.0
514897,charged off,10000,36,12.73,335.67,other,13.6,59.5,10,own,60000.0
514587,charged off,12000,36,10.62,390.72,debt_consolidation,18.17,42.0,5,rent,72000.0
514527,charged off,2500,36,10.99,81.84,other,9.75,53.5,1,rent,24996.0
514399,charged off,15000,36,10.62,488.4,debt_consolidation,9.55,53.1,10,rent,66000.0
514258,charged off,25000,36,11.36,822.78,credit_card,18.33,84.3,10,rent,55000.0
514233,charged off,2500,36,13.11,84.37,other,8.07,34.4,4,rent,21996.0
514022,charged off,1500,36,14.22,51.43,other,24.44,0.0,8,rent,25140.0
514060,charged off,6000,36,14.59,206.79,major_purchase,0.0,0.0,3,rent,15000.0
513640,charged off,5000,36,13.48,169.63,debt_consolidation,13.44,26.4,8,mortgage,30000.0
513588,charged off,5000,36,14.96,173.24,debt_consolidation,22.29,94.0,6,own,33000.0
513378,charged off,15000,36,13.85,511.56,debt_consolidation,10.74,46.5,3,mortgage,135000.0
513341,charged off,25000,36,13.11,843.63,major_purchase,8.42,76.3,1,rent,106000.0
513263,charged off,6600,36,15.33,229.87,educational,10.88,57.3,2,rent,30000.0
513168,charged off,6000,36,16.45,212.27,house,1.48,70.5,6,rent,60000.0
513145,charged off,10000,36,12.73,335.67,debt_consolidation,13.58,92.7,10,mortgage,60000.0
513120,charged off,5000,36,12.73,167.84,other,8.12,92.7,8,mortgage,138996.0
513100,charged off,13000,36,15.7,455.15,debt_consolidation,9.1,54.4,2,rent,24000.0
512184,charged off,25000,36,15.33,870.71,debt_consolidation,15.22,54.8,10,mortgage,84132.0
512740,charged off,7000,36,13.48,237.47,credit_card,19.94,83.2,5,mortgage,74400.0
512640,charged off,17000,36,10.25,550.55,debt_consolidation,13.14,51.5,8,rent,59000.0
512236,charged off,16000,36,18.67,583.85,debt_consolidation,18.4,85.7,3,mortgage,60000.0
512220,charged off,19000,36,19.04,696.89,other,21.05,89.0,5,mortgage,78000.0
508436,charged off,10000,36,17.19,357.47,debt_consolidation,0.49,65.4,6,mortgage,333676.0
512139,charged off,10000,36,16.45,353.78,debt_consolidation,19.93,93.8,5,rent,47435.0
511819,charged off,7000,36,15.7,245.08,debt_consolidation,4.97,75.9,5,rent,23400.0
511758,charged off,4500,36,10.99,147.31,other,14.34,69.0,2,rent,39000.0
511441,charged off,8500,36,10.62,276.76,credit_card,7.8,61.9,1,rent,26000.0
511137,charged off,10000,36,11.36,329.12,renewable_energy,10.31,73.4,4,rent,42000.0
511023,charged off,3200,36,10.25,103.64,home_improvement,4.91,7.1,10,mortgage,77000.0
490481,charged off,9800,36,13.11,330.7,debt_consolidation,9.1,74.8,7,rent,50000.0
508426,charged off,5000,36,10.99,163.68,car,17.4,63.9,1,rent,49800.0
510709,charged off,5000,36,15.33,174.15,medical,16.27,88.2,4,mortgage,91000.0
510664,charged off,4975,36,7.51,154.77,major_purchase,3.64,3.1,3,rent,34000.0
488783,charged off,15000,36,10.25,485.78,debt_consolidation,20.68,64.5,3,rent,35976.0
510544,charged off,5500,36,10.62,179.08,other,14.47,35.1,1,rent,54000.0
510578,charged off,14000,36,16.82,497.87,debt_consolidation,15.54,97.7,5,mortgage,97200.0
510546,charged off,20000,36,13.85,682.08,debt_consolidation,18.63,67.3,2,rent,80000.0
510507,charged off,4200,36,13.48,142.49,home_improvement,7.4,17.5,1,own,12000.0
510054,charged off,12000,36,14.59,413.58,credit_card,15.93,96.1,4,own,70000.0
510354,charged off,3600,36,14.59,124.08,major_purchase,8.13,0.0,1,own,12996.0
508630,charged off,1750,36,15.7,61.27,home_improvement,24.89,48.0,3,rent,22800.0
509877,charged off,16000,36,9.88,515.37,major_purchase,0.5,2.3,10,rent,120000.0
509516,charged off,8000,36,14.59,275.72,debt_consolidation,11.59,71.7,1,rent,41600.0
509515,charged off,4000,36,14.22,137.14,other,8.73,82.6,1,rent,16500.0
509512,charged off,25000,36,15.33,870.71,debt_consolidation,18.5,53.8,2,mortgage,94500.0
509475,charged off,5000,36,14.96,173.24,other,16.17,77.2,2,rent,39996.0
509124,charged off,5000,36,9.88,161.06,debt_consolidation,14.34,77.0,8,mortgage,54996.0
509301,charged off,4000,36,14.22,137.14,debt_consolidation,10.77,53.3,1,mortgage,74551.92
506892,charged off,13000,36,7.88,406.65,credit_card,22.36,25.5,5,mortgage,53500.0
508931,charged off,3000,36,7.14,92.82,other,8.04,36.1,10,rent,19992.0
508864,charged off,15000,36,9.88,483.16,credit_card,18.02,64.1,9,mortgage,67000.0
508640,charged off,5500,36,12.73,184.62,other,16.8,93.8,10,rent,56000.0
477027,charged off,9200,36,9.88,296.34,other,16.79,6.0,10,rent,22800.0
506881,charged off,25000,36,10.99,818.38,debt_consolidation,18.51,30.8,4,mortgage,132000.0
508137,charged off,5000,36,12.73,167.84,major_purchase,1.53,39.5,10,rent,51000.0
507228,charged off,6000,36,11.36,197.47,medical,6.56,40.1,2,rent,46680.0
507217,charged off,12000,36,14.96,415.76,educational,9.84,97.5,4,rent,235000.0
507214,charged off,7750,36,16.07,272.76,debt_consolidation,21.14,38.3,1,mortgage,60000.0
503751,charged off,12250,36,11.36,403.17,debt_consolidation,19.86,59.4,2,mortgage,31000.0
506758,charged off,21000,36,16.45,742.93,other,9.46,95.6,9,mortgage,65600.0
506684,charged off,1450,36,9.88,46.71,small_business,7.54,83.7,10,mortgage,35000.0
506492,charged off,4750,36,14.59,163.71,small_business,11.92,66.9,3,rent,14400.0
506109,charged off,5000,36,14.22,171.43,major_purchase,4.43,21.8,1,rent,16800.0
505888,charged off,16000,36,13.48,542.79,debt_consolidation,11.1,3.3,2,mortgage,124800.0
505903,charged off,1500,36,13.48,50.89,other,0.63,47.6,3,own,48000.0
505793,charged off,3500,36,10.25,113.35,other,21.69,78.6,1,mortgage,54000.0
505615,charged off,10000,36,13.11,337.45,small_business,17.07,29.9,5,rent,40000.0
505579,charged off,15000,36,12.73,503.5,debt_consolidation,18.96,53.0,1,rent,49439.0
505472,charged off,16000,36,13.11,539.92,debt_consolidation,22.97,46.4,10,mortgage,43200.0
505253,charged off,25000,36,11.36,822.78,debt_consolidation,17.15,67.4,10,mortgage,82000.0
504731,charged off,7000,36,7.14,216.58,other,22.58,36.7,7,mortgage,61000.0
504580,charged off,12000,36,13.48,407.09,debt_consolidation,4.32,87.2,6,rent,25200.0
458871,charged off,12000,36,14.96,415.76,debt_consolidation,10.63,46.4,2,rent,40310.0
504214,charged off,1600,36,9.88,51.54,moving,3.07,61.0,1,rent,18000.0
504146,charged off,5000,36,15.33,174.15,major_purchase,8.81,52.6,3,mortgage,19200.0
503922,charged off,3500,36,14.22,120.0,other,15.36,72.9,3,rent,30000.0
503454,charged off,6000,36,10.62,195.36,debt_consolidation,6.38,44.9,2,rent,28800.0
503966,charged off,7000,36,15.7,245.08,other,10.64,37.9,3,rent,47500.0
503704,charged off,10000,36,10.62,325.6,other,17.97,89.5,7,mortgage,40000.0
502908,charged off,19200,36,10.99,628.52,credit_card,19.23,51.8,10,rent,77000.0
503621,charged off,15000,36,14.96,519.7,credit_card,8.52,64.4,1,mortgage,75000.0
503502,charged off,10000,36,13.48,339.25,educational,1.3,0.0,10,rent,24000.0
503395,charged off,18000,36,13.48,610.64,debt_consolidation,15.23,49.3,10,rent,36720.0
500302,charged off,25000,36,19.79,926.37,debt_consolidation,22.58,72.6,10,mortgage,123000.0
503030,charged off,14000,36,13.85,477.46,small_business,9.61,14.7,3,mortgage,69582.0
502540,charged off,7500,36,15.33,261.22,debt_consolidation,9.3,97.1,2,rent,28128.0
502793,charged off,6000,36,11.36,197.47,debt_consolidation,8.93,57.1,1,rent,32000.0
500924,charged off,7200,36,14.96,249.46,other,10.08,89.8,10,mortgage,30000.0
502586,charged off,5000,36,14.22,171.43,other,14.97,80.6,4,rent,65000.0
498676,charged off,7000,36,14.96,242.53,major_purchase,14.82,42.8,8,rent,20000.0
502105,charged off,25000,36,10.99,818.38,debt_consolidation,13.4,67.3,2,rent,100000.0
502275,charged off,7000,36,13.85,238.73,other,17.57,78.2,3,rent,58000.0
502006,charged off,8000,36,11.36,263.29,debt_consolidation,22.93,32.0,3,rent,45000.0
502094,charged off,8000,36,13.48,271.4,debt_consolidation,9.76,21.8,4,rent,60000.0
422571,charged off,2500,36,14.59,86.17,major_purchase,15.45,36.5,8,rent,54996.0
501170,charged off,8000,36,16.07,281.56,other,21.66,98.0,10,own,59506.0
501790,charged off,10000,36,9.88,322.11,debt_consolidation,19.96,54.2,1,rent,33600.0
501477,charged off,12000,36,10.62,390.72,debt_consolidation,11.97,29.0,10,rent,51449.0
501716,charged off,1300,36,12.73,43.64,debt_consolidation,20.63,68.9,3,rent,9600.0
501338,charged off,10000,36,7.88,312.81,debt_consolidation,12.32,27.8,5,mortgage,108000.0
501421,charged off,11000,36,13.11,371.2,other,1.31,84.0,1,rent,42000.0
501393,charged off,4600,36,14.96,159.38,vacation,5.63,31.6,5,rent,58000.0
501284,charged off,6300,36,13.85,214.86,other,6.27,68.8,2,rent,12624.0
501044,charged off,25000,36,10.62,814.0,debt_consolidation,16.17,39.5,10,mortgage,70000.0
501047,charged off,2500,36,15.33,87.08,major_purchase,17.81,90.2,6,rent,38400.0
500985,charged off,16000,36,15.33,557.26,medical,15.31,80.4,5,mortgage,64000.0
500564,charged off,7750,36,13.85,264.31,debt_consolidation,15.8,34.7,1,rent,24000.0
500657,charged off,19400,36,13.11,654.65,debt_consolidation,11.76,90.0,3,mortgage,70500.0
500519,charged off,13000,36,10.25,421.01,debt_consolidation,24.33,89.9,2,rent,76000.0
500440,charged off,12000,36,7.88,375.37,debt_consolidation,11.13,29.0,10,mortgage,80000.0
500265,charged off,10000,36,10.99,327.36,major_purchase,5.49,37.4,6,rent,26000.0
496746,charged off,15000,36,10.99,491.03,credit_card,20.56,68.8,2,rent,45000.0
500142,charged off,10000,36,10.99,327.36,debt_consolidation,0.99,2.4,7,rent,120000.0
499190,charged off,4000,36,11.36,131.65,major_purchase,10.53,74.7,1,rent,22000.0
499949,charged off,3000,36,10.62,97.68,other,0.78,11.2,4,rent,43200.0
499650,charged off,2200,36,13.48,74.64,debt_consolidation,5.04,25.9,10,rent,15000.0
499498,charged off,20000,36,10.99,654.71,debt_consolidation,20.91,76.1,8,rent,75000.0
498522,charged off,4000,36,15.33,139.32,house,5.25,62.8,2,rent,53000.0
498805,charged off,2850,36,13.48,96.69,debt_consolidation,3.55,17.9,4,mortgage,48000.0
499040,charged off,18300,36,10.62,595.85,home_improvement,17.27,77.6,7,mortgage,79000.0
498554,charged off,10000,36,13.48,339.25,home_improvement,6.52,20.6,4,mortgage,23000.0
499049,charged off,7000,36,14.22,239.99,debt_consolidation,13.29,79.1,3,rent,35654.0
498498,charged off,3000,36,17.56,107.8,educational,0.46,96.0,3,rent,44000.0
498437,charged off,2500,36,15.7,87.53,home_improvement,11.05,87.5,1,mortgage,44000.0
498235,charged off,1000,36,14.96,34.65,educational,20.98,42.8,1,rent,12240.0
497420,charged off,3000,36,7.14,92.82,other,19.85,45.3,7,own,41235.0
498079,charged off,24000,36,10.25,777.24,small_business,0.59,40.9,4,mortgage,90000.0
497873,charged off,10000,36,11.36,329.12,debt_consolidation,23.45,80.5,6,rent,50307.36
493033,charged off,20000,36,11.36,658.23,other,16.69,66.3,10,mortgage,65000.0
497923,charged off,3500,36,13.48,118.74,other,4.67,85.5,1,rent,18000.0
497075,charged off,9250,36,13.11,312.14,debt_consolidation,18.72,62.5,5,rent,27120.0
496451,charged off,16000,36,13.11,539.92,debt_consolidation,12.73,59.7,3,rent,80000.0
497386,charged off,15000,36,10.62,488.4,debt_consolidation,16.69,39.2,7,mortgage,64000.0
497333,charged off,9600,36,10.25,310.9,house,15.14,17.9,2,rent,68000.0
496856,charged off,1500,36,7.51,46.67,other,17.12,42.8,4,rent,45000.0
497300,charged off,8000,36,10.99,261.89,small_business,21.39,62.1,3,rent,28000.0
497236,charged off,4200,36,16.82,149.36,other,16.02,93.9,4,rent,34000.0
497019,charged off,12000,36,12.73,402.8,debt_consolidation,20.32,48.2,5,mortgage,60000.0
495383,charged off,18000,36,17.19,643.44,debt_consolidation,10.13,99.0,3,rent,45000.0
357509,charged off,7500,36,10.25,242.89,debt_consolidation,11.62,31.1,1,rent,60000.0
496276,charged off,20000,36,10.25,647.7,debt_consolidation,6.06,18.3,1,rent,64000.0
496220,charged off,10000,36,10.25,323.85,small_business,6.84,49.5,10,own,186000.0
496060,charged off,5000,36,15.7,175.06,medical,3.17,65.0,1,rent,36000.0
495692,charged off,14500,36,14.59,499.75,debt_consolidation,18.23,49.1,1,rent,36000.0
495578,charged off,10000,36,13.48,339.25,debt_consolidation,18.26,69.9,2,rent,50000.0
495530,charged off,20000,36,13.48,678.49,small_business,7.53,0.0,2,mortgage,65000.0
495478,charged off,9600,36,13.48,325.68,other,23.84,32.9,7,rent,37800.0
435959,charged off,7000,36,13.85,238.73,other,20.44,63.7,2,rent,58000.0
495236,charged off,25000,36,10.99,818.38,moving,17.51,75.4,8,rent,220000.0
494321,charged off,14500,36,13.85,494.51,debt_consolidation,23.72,50.0,3,rent,43200.0
493393,charged off,24000,36,10.62,781.44,credit_card,4.32,8.9,10,mortgage,320000.0
495073,charged off,20000,36,17.56,718.64,other,12.41,82.5,1,mortgage,90000.0
494891,charged off,5550,36,11.36,182.66,car,1.59,32.2,5,rent,31000.0
494435,charged off,8550,36,10.25,276.89,debt_consolidation,18.89,64.7,5,rent,42000.0
492862,charged off,10000,36,9.88,322.11,major_purchase,13.39,0.0,1,rent,43200.0
494199,charged off,1750,36,12.73,58.75,other,18.46,57.7,3,own,11440.0
494123,charged off,10000,36,10.62,325.6,other,14.24,17.6,5,rent,125000.0
494025,charged off,22000,36,13.11,742.39,debt_consolidation,21.22,51.9,10,rent,49000.0
494000,charged off,3000,36,10.99,98.21,debt_consolidation,14.18,87.6,1,rent,13200.0
493816,charged off,10000,36,14.59,344.65,debt_consolidation,9.51,47.3,8,mortgage,90305.0
493703,charged off,4000,36,12.73,134.27,debt_consolidation,8.73,53.6,10,rent,48804.0
493285,charged off,2000,36,14.22,68.57,debt_consolidation,17.79,53.0,3,mortgage,50400.0
493132,charged off,15000,36,14.59,516.98,debt_consolidation,12.64,84.6,7,mortgage,66000.0
491598,charged off,8000,36,10.25,259.08,small_business,6.55,0.0,4,mortgage,55000.0
492674,charged off,7000,36,7.88,218.97,credit_card,16.91,61.6,3,mortgage,113000.0
492647,charged off,8400,36,10.99,274.98,debt_consolidation,1.49,48.9,4,rent,39500.0
492654,charged off,19750,36,15.7,691.47,credit_card,3.67,71.7,9,rent,53000.0
490650,charged off,18000,36,13.48,610.64,small_business,18.82,80.6,7,mortgage,98000.0
492541,charged off,16000,36,14.22,548.55,home_improvement,8.53,79.5,2,mortgage,45000.0
491628,charged off,15000,36,11.36,493.67,credit_card,19.57,53.3,5,mortgage,46000.0
492422,charged off,15000,36,10.62,488.4,credit_card,7.71,29.77,3,rent,75000.0
492330,charged off,7000,36,10.62,227.92,debt_consolidation,19.62,37.3,2,own,20800.0
492264,charged off,22000,36,11.36,724.05,debt_consolidation,14.27,71.5,5,mortgage,45000.0
489905,charged off,4000,36,7.14,123.76,small_business,1.48,12.1,4,rent,100000.0
491668,charged off,6000,36,11.36,197.47,debt_consolidation,6.02,92.3,3,own,65000.0
491313,charged off,8400,36,12.73,281.96,credit_card,23.58,65.1,2,mortgage,66000.0
491142,charged off,18000,36,14.22,617.12,debt_consolidation,14.88,96.4,5,mortgage,72000.0
491054,charged off,1500,36,11.36,49.37,medical,24.74,72.4,10,mortgage,58000.0
485184,charged off,3000,36,14.59,103.4,debt_consolidation,7.81,87.8,6,rent,63000.0
491019,charged off,25000,36,10.62,814.0,other,4.36,56.5,10,rent,200000.0
490824,charged off,12000,36,13.11,404.94,credit_card,24.68,64.3,5,rent,52800.0
490446,charged off,6000,36,10.99,196.42,home_improvement,7.61,66.4,2,mortgage,44300.0
490252,charged off,16000,36,10.99,523.77,small_business,16.33,22.3,10,rent,36000.0
484581,charged off,8500,36,10.99,278.25,debt_consolidation,18.68,90.2,10,mortgage,46500.0
490180,charged off,25000,36,20.16,931.09,small_business,8.04,85.6,1,mortgage,60000.0
487311,charged off,25000,36,10.25,809.62,home_improvement,17.62,13.8,10,mortgage,110000.0
489861,charged off,7750,36,14.59,267.11,debt_consolidation,24.99,11.6,6,rent,35000.0
485051,charged off,12000,36,13.48,407.09,home_improvement,8.42,34.0,6,mortgage,60000.0
489679,charged off,6000,36,15.7,210.07,car,14.86,84.2,2,mortgage,34000.0
485301,charged off,5600,36,14.22,192.0,wedding,24.82,59.3,5,mortgage,66000.0
487546,charged off,8000,36,9.88,257.69,other,6.16,39.2,5,rent,46000.0
489477,charged off,15250,36,13.11,514.61,major_purchase,11.89,31.2,6,mortgage,55493.0
488607,charged off,10000,36,13.85,341.04,small_business,5.44,40.1,3,mortgage,34000.0
489161,charged off,3200,36,13.11,107.99,other,17.86,88.4,6,rent,25000.0
489139,charged off,10400,36,10.25,336.81,debt_consolidation,14.83,30.7,5,own,45000.0
489032,charged off,20000,36,10.25,647.7,debt_consolidation,8.72,7.8,9,mortgage,157000.0
488657,charged off,20000,36,10.99,654.71,debt_consolidation,21.02,37.3,1,mortgage,98000.0
488647,charged off,6000,36,10.62,195.36,debt_consolidation,13.99,54.2,2,rent,32000.0
488569,charged off,3800,36,13.11,128.24,home_improvement,23.25,39.0,3,mortgage,68500.0
488405,charged off,16000,36,19.41,589.86,home_improvement,17.36,75.6,4,mortgage,85000.0
488388,charged off,2500,36,14.59,86.17,other,13.44,0.0,1,rent,10000.0
488333,charged off,15000,36,14.59,516.98,debt_consolidation,20.1,97.7,1,rent,75600.0
488285,charged off,4800,36,10.99,157.13,debt_consolidation,0.0,0.0,1,rent,15000.0
488196,charged off,8000,36,13.11,269.96,small_business,1.65,35.2,1,rent,35000.0
488033,charged off,9250,36,14.22,317.13,debt_consolidation,10.81,0.0,1,rent,19200.0
486818,charged off,5000,36,12.73,167.84,other,15.76,79.2,1,mortgage,61000.0
486897,charged off,5000,36,10.25,161.93,other,19.12,65.6,3,rent,40040.0
484482,charged off,16000,36,11.36,526.58,credit_card,8.83,62.3,1,rent,45000.0
486744,charged off,3000,36,10.62,97.68,other,8.91,37.1,10,own,35000.0
486607,charged off,15000,36,11.36,493.67,small_business,17.82,77.1,10,mortgage,72000.0
486459,charged off,8500,36,16.07,299.15,debt_consolidation,23.07,87.6,2,rent,31800.0
486440,charged off,4000,36,10.62,130.24,credit_card,5.76,40.2,10,rent,27500.0
479445,charged off,4200,36,11.36,138.23,debt_consolidation,7.49,17.4,5,mortgage,33000.0
61419,charged off,5600,36,14.96,194.02,debt_consolidation,4.0,76.8,1,rent,45000.0
486202,charged off,1200,36,13.85,40.93,other,3.08,65.7,5,own,60000.0
485665,charged off,9000,36,12.73,302.1,debt_consolidation,17.12,71.7,1,rent,26000.0
486095,charged off,5800,36,13.48,196.76,other,14.58,45.2,2,mortgage,40000.0
486069,charged off,12000,36,14.59,413.58,debt_consolidation,12.48,96.6,8,mortgage,133000.0
484483,charged off,18000,36,10.25,582.93,credit_card,6.85,24.1,10,mortgage,62000.0
485297,charged off,7000,36,14.96,242.53,major_purchase,8.59,92.1,1,rent,51000.0
485032,charged off,5600,36,14.59,193.01,debt_consolidation,6.33,68.6,1,rent,14400.0
483102,charged off,4000,36,12.73,134.27,small_business,11.68,43.3,2,rent,48000.0
484664,charged off,4750,36,13.11,160.29,debt_consolidation,18.49,86.4,7,mortgage,85000.0
484624,charged off,3250,36,7.14,100.56,debt_consolidation,22.65,52.9,2,mortgage,39000.0
484146,charged off,18000,36,15.33,626.91,debt_consolidation,15.75,95.0,3,rent,71000.0
484222,charged off,8000,36,15.7,280.09,home_improvement,7.36,87.8,4,mortgage,52800.0
484212,charged off,10000,36,10.25,323.85,other,9.09,24.5,10,mortgage,70000.0
483973,charged off,25000,36,18.3,907.6,debt_consolidation,7.28,46.9,2,rent,235000.0
483962,charged off,25000,36,16.45,884.44,debt_consolidation,13.96,90.7,1,mortgage,180000.0
483343,charged off,4000,36,15.33,139.32,debt_consolidation,9.12,49.1,5,rent,35000.0
483797,charged off,15000,36,10.25,485.78,debt_consolidation,14.96,43.7,10,mortgage,125000.0
483424,charged off,5000,36,7.88,156.41,debt_consolidation,14.84,31.5,10,rent,41000.0
483399,charged off,12000,36,11.36,394.94,debt_consolidation,17.0,28.9,3,own,30000.0
483262,charged off,5000,36,11.36,164.56,other,23.96,75.0,10,rent,58000.0
482894,charged off,15000,36,12.73,503.5,other,10.9,34.3,1,rent,24000.0
483129,charged off,16000,36,13.48,542.79,debt_consolidation,21.07,76.1,5,rent,50000.0
483084,charged off,8000,36,13.85,272.84,small_business,10.83,76.2,1,rent,42000.0
483079,charged off,10000,36,13.85,341.04,major_purchase,1.8,15.9,2,rent,83976.0
482937,charged off,7000,36,14.96,242.53,other,9.65,73.8,7,rent,36416.84
481689,charged off,4000,36,13.11,134.98,debt_consolidation,20.88,38.1,2,rent,20000.0
482763,charged off,25000,36,14.59,861.63,major_purchase,3.95,0.0,10,rent,48000.0
482719,charged off,9000,36,7.88,281.53,educational,4.18,13.2,2,mortgage,200000.0
482680,charged off,25000,36,15.33,870.71,small_business,18.05,87.4,10,rent,72000.0
480995,charged off,9800,36,13.11,330.7,debt_consolidation,8.25,18.4,5,rent,33000.0
482640,charged off,3000,36,7.51,93.33,other,5.55,20.4,8,rent,24000.0
482590,charged off,4000,36,17.19,142.99,home_improvement,9.35,57.5,10,own,37200.0
482229,charged off,20500,36,20.9,771.28,debt_consolidation,24.52,99.9,5,own,69000.0
482049,charged off,15000,36,15.33,522.43,other,22.63,96.7,3,own,85000.0
481872,charged off,15200,36,13.85,518.38,major_purchase,0.0,0.0,7,mortgage,125000.0
481475,charged off,17500,36,13.85,596.82,small_business,22.18,88.0,3,mortgage,75000.0
480840,charged off,8500,36,16.45,300.71,debt_consolidation,15.83,97.6,1,own,26000.0
479473,charged off,16500,36,16.45,583.73,debt_consolidation,15.1,92.6,9,own,96000.0
481416,charged off,16000,36,14.22,548.55,other,12.41,97.4,1,mortgage,120000.0
481112,charged off,8000,36,13.48,271.4,credit_card,13.07,94.5,6,rent,82000.0
481015,charged off,20000,36,13.11,674.9,debt_consolidation,14.29,53.1,1,mortgage,65000.0
480970,charged off,13750,36,12.73,461.54,debt_consolidation,22.23,77.7,1,rent,36000.0
480843,charged off,1000,36,10.25,32.39,educational,21.37,48.9,9,rent,10500.0
