id,loan_status,loan_amount,loan_term,interest_rate,installment,purpose,dti,revolving_rate,employment_length,home_ownership,annual_income
432100,fully paid,10800,36,13.22,365.05,credit_card,19.03,76.0,1,rent,57000.0
432064,fully paid,6500,36,7.74,202.93,credit_card,16.54,43.0,1,mortgage,50000.0
432058,fully paid,4800,36,11.14,157.46,credit_card,23.66,56.7,10,rent,35000.0
432048,fully paid,20000,36,11.48,659.37,debt_consolidation,7.23,51.4,5,mortgage,105000.0
430767,fully paid,15000,36,11.48,494.53,debt_consolidation,7.35,50.5,1,rent,48000.0
432011,fully paid,6500,36,13.22,219.71,medical,9.23,44.6,10,own,62500.0
431559,fully paid,6350,36,8.94,201.75,credit_card,21.6,18.6,1,mortgage,36000.0
431935,fully paid,5750,36,13.57,195.32,car,13.19,91.4,1,mortgage,42000.0
431934,fully paid,4575,36,15.65,160.07,debt_consolidation,23.62,99.1,1,own,24996.0
425533,fully paid,9000,36,12.53,301.2,house,21.4,45.4,4,rent,84800.0
431806,charged off,7500,36,13.92,256.03,debt_consolidation,13.9,70.5,7,rent,50000.0
431785,fully paid,11000,36,11.14,360.84,credit_card,19.52,70.5,5,rent,47160.0
431744,fully paid,2500,36,12.53,83.67,other,10.97,56.6,10,rent,38060.0
431215,fully paid,4700,36,15.31,163.64,debt_consolidation,8.56,90.7,2,own,19200.0
431678,fully paid,19125,36,13.92,652.87,credit_card,10.28,61.9,2,rent,90200.0
431672,fully paid,5750,36,8.94,182.69,debt_consolidation,20.94,47.1,3,rent,45900.0
431643,fully paid,1250,36,11.83,41.42,other,21.4,78.7,4,own,29500.0
431631,fully paid,4900,36,12.18,163.17,debt_consolidation,17.5,67.2,3,rent,70000.0
431288,fully paid,8600,36,14.96,297.95,car,18.58,41.0,1,rent,36500.0
431496,fully paid,18000,36,12.87,605.4,other,13.27,15.2,1,own,43236.0
404992,fully paid,7200,36,16.35,254.37,home_improvement,8.97,33.5,10,mortgage,82000.0
431478,fully paid,4500,36,12.87,151.35,credit_card,19.78,73.8,1,rent,35000.0
431433,fully paid,2500,36,11.48,82.43,educational,18.62,57.8,9,own,35000.0
431408,fully paid,10000,36,8.94,317.72,credit_card,4.24,27.3,3,rent,60350.0
431299,fully paid,7000,36,11.83,231.94,debt_consolidation,5.69,63.8,4,rent,31221.0
423819,fully paid,20000,36,12.53,669.33,debt_consolidation,17.76,66.9,4,rent,40000.0
431302,fully paid,20000,36,12.53,669.33,credit_card,15.77,56.4,10,mortgage,108000.0
431294,fully paid,3500,36,8.0,109.68,debt_consolidation,2.24,18.5,1,mortgage,30000.0
431261,fully paid,1500,36,13.47,50.89,other,21.47,86.5,4,own,18000.0
428172,fully paid,3000,36,8.0,94.01,debt_consolidation,10.4,18.2,9,mortgage,30000.0
431183,fully paid,2400,36,12.21,79.96,moving,7.0,74.8,1,own,36000.0
431106,fully paid,7500,36,12.53,251.0,car,20.51,69.3,10,rent,48000.0
431061,fully paid,7000,36,16.63,248.29,debt_consolidation,8.32,96.5,7,rent,30996.0
431097,fully paid,8000,36,9.32,255.58,home_improvement,16.02,34.9,10,mortgage,43000.0
431218,charged off,8000,36,12.84,268.95,debt_consolidation,14.76,88.7,4,rent,47000.0
431200,fully paid,7400,36,8.0,231.89,debt_consolidation,13.43,24.1,6,mortgage,37000.0
431164,fully paid,6600,36,12.84,221.88,medical,5.26,24.8,3,rent,70000.0
430667,fully paid,8000,36,9.63,256.76,other,9.2,19.5,8,mortgage,48000.0
431130,fully paid,3000,36,11.26,98.59,car,17.21,58.1,5,mortgage,65200.0
431119,fully paid,7000,36,9.32,223.63,credit_card,19.64,79.8,4,mortgage,49000.0
431096,fully paid,8000,36,13.16,270.17,debt_consolidation,9.96,39.6,2,rent,50000.0
431081,charged off,10875,36,12.84,365.6,credit_card,13.76,81.8,9,rent,41500.0
431070,charged off,25000,36,15.68,875.04,debt_consolidation,15.73,88.5,2,rent,108000.0
431032,fully paid,6000,36,15.37,209.08,home_improvement,3.3,99.2,1,mortgage,72000.0
426978,fully paid,10000,36,10.95,327.14,moving,0.82,8.1,1,rent,70000.0
430989,fully paid,16000,36,11.89,530.63,major_purchase,5.23,44.8,1,mortgage,78000.0
430971,charged off,25000,36,14.11,855.73,other,15.53,48.7,3,mortgage,116736.0
430962,charged off,4000,36,11.89,132.66,educational,19.76,86.4,5,mortgage,68004.0
430951,fully paid,20000,36,13.16,675.41,debt_consolidation,6.75,78.6,10,rent,75000.0
430924,fully paid,7775,36,12.21,259.03,debt_consolidation,14.86,38.7,10,mortgage,63000.0
430920,fully paid,12000,36,9.63,385.14,credit_card,19.4,22.0,5,rent,60000.0
430916,fully paid,21125,36,13.16,713.4,debt_consolidation,11.47,81.2,1,mortgage,176608.0
430908,charged off,7800,36,13.79,265.79,debt_consolidation,21.18,32.0,5,rent,34000.0
388543,fully paid,7300,36,9.32,233.22,debt_consolidation,10.52,22.1,4,mortgage,30000.0
430892,fully paid,7000,36,9.32,223.63,debt_consolidation,15.03,46.0,9,mortgage,40000.0
430886,fully paid,10000,36,12.53,334.67,debt_consolidation,12.83,29.0,2,rent,46000.0
430850,fully paid,1200,36,7.68,37.43,home_improvement,14.93,16.2,4,mortgage,32000.0
426526,charged off,5000,36,16.0,175.79,debt_consolidation,16.3,0.0,9,mortgage,32400.0
430831,fully paid,25000,36,11.58,825.34,other,21.05,12.4,1,mortgage,100000.0
430804,fully paid,15000,36,16.0,527.36,debt_consolidation,7.83,86.5,10,mortgage,70000.0
430770,fully paid,12800,36,12.84,430.31,debt_consolidation,11.62,46.1,7,rent,60000.0
430755,fully paid,9300,36,9.32,297.11,debt_consolidation,12.15,24.7,8,rent,54996.0
430754,fully paid,5000,36,11.89,165.82,debt_consolidation,2.5,33.6,1,rent,50000.0
430735,fully paid,1500,36,8.0,47.01,house,16.9,44.6,1,rent,63000.0
430706,fully paid,8500,36,10.95,278.07,home_improvement,0.43,0.5,9,mortgage,42000.0
430633,charged off,10000,36,9.63,320.95,other,1.35,12.3,9,mortgage,43700.0
430666,fully paid,8800,36,9.32,281.14,major_purchase,2.37,5.3,2,rent,23800.0
426198,charged off,10000,36,12.21,333.15,moving,10.45,45.7,2,rent,92004.0
430646,charged off,15000,36,12.84,504.27,credit_card,9.75,77.1,10,mortgage,95000.0
428763,fully paid,5000,36,7.68,155.96,other,3.65,10.8,2,rent,35880.0
430543,fully paid,7000,36,8.0,219.36,credit_card,10.25,25.8,7,mortgage,65200.0
430534,fully paid,3200,36,7.37,99.35,other,18.15,24.0,10,mortgage,36500.0
430533,fully paid,6000,36,13.79,204.46,debt_consolidation,7.99,88.8,1,mortgage,70000.0
413899,charged off,6000,36,11.89,198.99,debt_consolidation,15.87,73.4,10,mortgage,70000.0
430340,fully paid,4500,36,9.63,144.43,debt_consolidation,13.33,17.8,2,other,63000.0
430405,fully paid,9250,36,14.11,316.62,debt_consolidation,19.9,27.2,7,rent,31000.0
430373,charged off,5000,36,11.89,165.82,educational,18.2,24.8,4,mortgage,30000.0
430330,charged off,7750,36,19.79,287.2,small_business,15.26,98.6,10,mortgage,53000.0
430268,fully paid,12000,36,9.63,385.14,debt_consolidation,8.86,34.6,4,rent,70000.0
54734,fully paid,25000,36,11.89,829.1,debt_consolidation,19.48,52.1,1,rent,85000.0
430237,charged off,4000,36,12.21,133.26,credit_card,24.98,57.9,2,rent,39000.0
430204,fully paid,11000,36,9.32,351.42,debt_consolidation,4.33,20.2,1,mortgage,105000.0
425612,fully paid,8500,36,12.21,283.18,other,9.23,12.1,1,mortgage,36156.0
430019,fully paid,2000,36,13.47,67.85,debt_consolidation,14.64,33.7,6,rent,25500.0
430156,fully paid,10000,36,8.0,313.37,credit_card,8.79,6.8,1,mortgage,83000.0
430139,fully paid,10000,36,8.0,313.37,home_improvement,4.07,14.2,10,own,90000.0
430098,charged off,1250,36,13.16,42.22,other,21.33,71.2,1,rent,14400.0
430091,fully paid,10800,36,12.84,363.08,credit_card,22.45,77.9,5,mortgage,48000.0
429807,fully paid,3500,36,7.37,108.66,other,13.89,7.0,2,mortgage,44496.0
415654,fully paid,13200,36,13.16,445.77,debt_consolidation,7.26,85.7,1,mortgage,60000.0
430027,fully paid,5550,36,14.11,189.98,credit_card,21.58,63.5,4,mortgage,50000.0
430026,fully paid,1000,36,10.95,32.72,other,15.43,0.0,3,mortgage,32198.4
429999,fully paid,13000,36,11.58,429.18,debt_consolidation,18.22,69.9,8,rent,69996.0
430012,charged off,21600,36,11.26,709.85,debt_consolidation,7.91,72.5,10,rent,90000.0
430011,fully paid,8000,36,12.84,268.95,other,4.28,76.3,2,mortgage,30000.0
429994,fully paid,3500,36,7.68,109.17,major_purchase,15.89,37.2,1,mortgage,58000.0
427746,fully paid,9900,36,11.89,328.33,debt_consolidation,18.19,70.5,4,rent,41303.0
429971,fully paid,14400,36,9.32,460.04,debt_consolidation,4.29,9.4,3,mortgage,82500.0
429749,fully paid,10000,36,12.21,333.15,debt_consolidation,7.14,13.6,5,mortgage,38000.0
429897,fully paid,8500,36,12.53,284.47,debt_consolidation,18.72,52.5,1,rent,25000.0
429605,fully paid,20000,36,11.89,663.28,debt_consolidation,14.12,68.6,2,rent,72000.0
429795,fully paid,20000,36,16.0,703.15,debt_consolidation,23.57,99.3,1,rent,75996.0
429906,fully paid,17000,36,11.58,561.23,debt_consolidation,11.82,62.1,5,mortgage,67642.0
429330,fully paid,11000,36,9.63,353.04,other,19.48,7.7,1,rent,51000.0
429812,fully paid,14000,36,9.63,449.32,debt_consolidation,14.57,34.6,3,rent,69575.0
429806,fully paid,12000,36,12.21,399.78,educational,8.75,12.5,3,rent,104000.0
399343,fully paid,10000,36,15.37,348.47,car,12.55,42.4,3,rent,76000.0
429779,fully paid,10000,36,16.95,356.27,small_business,23.53,44.4,1,rent,51000.0
429700,fully paid,6000,36,10.95,196.29,other,21.33,42.4,10,mortgage,68004.0
429770,fully paid,10000,36,12.53,334.67,debt_consolidation,9.8,35.4,1,rent,71020.0
429748,fully paid,3000,36,15.05,104.08,major_purchase,14.93,98.4,6,mortgage,50000.0
429543,fully paid,1500,36,9.32,47.93,other,18.2,6.7,1,rent,49788.0
429701,fully paid,5000,36,15.37,174.24,wedding,4.23,22.6,1,own,65000.0
429696,charged off,14800,36,18.53,538.98,small_business,1.58,66.7,7,mortgage,60000.0
429686,fully paid,6000,36,11.89,198.99,debt_consolidation,23.55,41.6,3,rent,48000.0
426386,fully paid,15000,36,17.58,539.13,small_business,9.18,37.5,2,mortgage,78000.0
429669,fully paid,4000,36,14.11,136.92,debt_consolidation,2.43,41.4,2,rent,69996.0
429638,fully paid,9900,36,10.95,323.87,debt_consolidation,14.65,39.9,3,rent,39000.0
429344,fully paid,13000,36,11.26,427.23,other,18.36,10.8,4,mortgage,87000.0
429634,fully paid,5000,36,12.53,167.34,educational,11.81,63.9,10,rent,32000.0
429622,fully paid,15000,36,16.32,529.71,debt_consolidation,10.37,91.3,1,mortgage,110000.0
429601,fully paid,13500,36,11.58,445.69,debt_consolidation,15.34,51.1,1,rent,51252.0
429574,fully paid,15000,36,13.16,506.56,debt_consolidation,11.67,76.1,10,mortgage,150000.0
429572,charged off,12000,36,13.16,405.25,debt_consolidation,18.22,63.9,4,rent,74500.0
429555,fully paid,25000,36,18.53,910.44,credit_card,24.97,88.9,1,mortgage,120000.0
429535,fully paid,10400,36,13.16,351.21,debt_consolidation,6.73,30.7,7,mortgage,85000.0
429285,fully paid,20000,36,14.74,690.74,debt_consolidation,10.2,94.1,10,mortgage,163000.0
429515,fully paid,17600,36,12.53,589.01,debt_consolidation,10.05,58.8,1,mortgage,63300.0
429512,fully paid,13000,36,13.16,439.02,debt_consolidation,9.53,80.7,5,rent,50000.0
429510,fully paid,13000,36,14.11,444.98,debt_consolidation,17.51,91.3,3,mortgage,66000.0
428899,fully paid,18000,36,12.53,602.4,credit_card,16.42,35.3,10,rent,102000.0
429466,fully paid,15000,36,9.63,481.42,debt_consolidation,10.87,39.4,2,mortgage,53004.0
429374,fully paid,15000,36,11.89,497.46,other,11.85,2.3,1,mortgage,72400.0
429347,fully paid,23600,36,11.89,782.67,debt_consolidation,16.21,71.5,2,rent,54996.0
429357,fully paid,8000,36,11.89,265.32,debt_consolidation,15.69,93.8,2,rent,40000.0
428885,fully paid,10000,36,13.16,337.71,debt_consolidation,18.31,22.9,1,rent,85000.0
429324,fully paid,5500,36,11.89,182.41,credit_card,17.94,76.6,1,rent,43000.0
429313,fully paid,9600,36,10.95,314.06,debt_consolidation,8.75,34.9,1,mortgage,154008.0
429315,fully paid,10000,36,16.0,351.58,debt_consolidation,8.6,36.5,8,rent,85000.0
429277,fully paid,9000,36,15.05,312.23,debt_consolidation,11.3,61.7,1,mortgage,62256.0
428954,fully paid,8000,36,12.21,266.52,wedding,6.21,65.6,3,rent,36903.0
429255,fully paid,10000,36,10.95,327.14,debt_consolidation,8.9,26.8,1,rent,50000.0
429234,fully paid,11400,36,9.63,365.88,home_improvement,4.21,0.0,1,mortgage,137000.0
429228,fully paid,7000,36,9.63,224.66,debt_consolidation,12.77,68.7,2,rent,50000.0
429223,fully paid,7000,36,11.26,230.05,debt_consolidation,18.2,86.6,10,mortgage,59147.0
428324,fully paid,14000,36,12.84,470.66,debt_consolidation,8.88,15.6,3,rent,145000.0
429209,fully paid,9600,36,14.11,328.6,major_purchase,12.72,39.0,1,rent,90000.0
428321,charged off,12000,36,9.63,385.14,debt_consolidation,11.76,50.6,1,mortgage,65000.0
429159,fully paid,12000,36,11.26,394.36,credit_card,17.39,14.8,3,rent,45000.0
429170,fully paid,10000,36,10.95,327.14,debt_consolidation,22.46,37.2,2,rent,50000.0
429147,fully paid,11500,36,13.79,391.87,debt_consolidation,10.89,91.6,9,rent,42000.0
422987,fully paid,8500,36,12.84,285.76,debt_consolidation,24.43,91.9,6,own,50000.0
429126,charged off,16750,36,20.11,623.4,small_business,21.34,59.0,1,rent,60000.0
429097,fully paid,4800,36,9.32,153.35,credit_card,17.26,26.8,1,mortgage,79000.0
429085,fully paid,7500,36,15.37,261.35,debt_consolidation,15.84,85.0,5,rent,45000.0
411973,fully paid,10750,36,12.84,361.4,debt_consolidation,13.2,63.8,6,mortgage,40000.0
429010,fully paid,11000,36,13.16,371.48,debt_consolidation,7.62,69.8,2,rent,54996.0
428987,fully paid,12000,36,12.21,399.78,debt_consolidation,17.12,29.0,8,rent,51996.0
429003,fully paid,9000,36,9.63,288.85,debt_consolidation,8.77,60.4,2,mortgage,43500.0
428469,fully paid,5900,36,9.32,188.49,credit_card,5.07,17.8,5,rent,58000.0
428175,fully paid,10500,36,12.53,351.4,credit_card,23.49,63.9,3,rent,51504.0
427893,fully paid,4000,36,7.68,124.77,debt_consolidation,17.06,18.7,8,rent,50004.0
428884,fully paid,4000,36,13.16,135.09,educational,4.28,9.1,1,mortgage,30000.0
428880,fully paid,1400,36,12.84,47.07,vacation,17.68,0.0,1,own,4888.0
428879,fully paid,7500,36,13.47,254.42,debt_consolidation,13.23,51.0,1,own,47900.0
428839,fully paid,21000,36,13.16,709.18,debt_consolidation,8.23,71.1,10,mortgage,130000.0
428806,fully paid,15000,36,14.74,518.06,credit_card,6.79,87.0,1,other,65000.0
428673,fully paid,7000,36,12.53,234.27,debt_consolidation,6.64,67.0,5,mortgage,60000.0
428646,fully paid,10650,36,11.58,351.6,credit_card,9.25,58.0,4,mortgage,55000.0
428601,fully paid,14000,36,15.68,490.03,other,6.02,90.2,8,mortgage,117000.0
428528,fully paid,6000,36,14.74,207.23,other,12.32,48.5,4,rent,18996.0
428529,fully paid,15000,36,11.58,495.21,house,4.34,20.0,4,rent,122000.0
428482,fully paid,12000,36,15.37,418.16,debt_consolidation,8.51,94.9,2,rent,55000.0
428462,charged off,17000,36,12.84,571.51,wedding,7.8,8.3,10,mortgage,26000.0
428460,fully paid,10000,36,9.63,320.95,debt_consolidation,13.79,17.7,1,rent,75000.0
396422,fully paid,6800,36,12.84,228.61,educational,14.58,84.6,4,rent,20000.0
428451,fully paid,8500,36,12.53,284.47,debt_consolidation,22.05,83.5,8,mortgage,69383.0
428300,fully paid,13000,36,11.26,427.23,home_improvement,15.31,16.8,10,mortgage,74004.0
428387,charged off,4200,36,12.84,141.2,car,10.21,61.6,1,own,27852.0
428308,fully paid,20000,36,11.26,657.27,debt_consolidation,12.15,56.6,10,mortgage,90000.0
428292,fully paid,8000,36,11.26,262.91,major_purchase,4.46,47.8,2,rent,60000.0
428179,charged off,3500,36,14.42,120.34,moving,14.67,95.3,1,other,27568.0
428231,fully paid,16000,36,10.95,523.42,debt_consolidation,17.0,7.6,5,mortgage,41004.0
424326,fully paid,5000,36,9.32,159.74,home_improvement,1.39,6.1,10,mortgage,50004.0
388952,fully paid,8000,36,18.21,290.07,debt_consolidation,13.92,57.9,3,mortgage,75000.0
428121,fully paid,8400,36,12.84,282.4,home_improvement,0.39,28.4,5,mortgage,153000.0
428105,fully paid,20000,36,15.68,700.04,credit_card,16.77,53.0,10,mortgage,120000.0
428096,fully paid,8000,36,12.84,268.95,debt_consolidation,8.32,76.6,1,own,45000.0
426886,fully paid,8000,36,12.84,268.95,wedding,16.73,20.4,3,mortgage,42252.0
428085,fully paid,8500,36,12.21,283.18,debt_consolidation,9.18,72.5,3,rent,65000.0
428080,fully paid,5000,36,15.05,173.46,house,14.04,97.6,5,rent,85000.0
428069,charged off,9000,36,9.63,288.85,moving,7.19,0.1,5,rent,85004.0
423552,fully paid,10000,36,9.32,319.47,credit_card,8.36,3.3,10,mortgage,199000.0
427928,fully paid,1800,36,12.21,59.97,other,19.82,96.3,2,mortgage,60000.0
426770,fully paid,20000,36,11.58,660.27,debt_consolidation,12.46,0.0,3,mortgage,50004.0
422943,fully paid,5000,36,16.32,176.57,debt_consolidation,16.75,95.1,4,rent,70000.0
427989,fully paid,8000,36,14.42,275.07,debt_consolidation,7.0,57.6,1,rent,54000.0
427979,charged off,10000,36,13.16,337.71,debt_consolidation,15.47,33.7,1,rent,46000.0
425768,charged off,15000,36,12.21,499.73,home_improvement,14.51,48.6,1,rent,45000.0
427315,charged off,6000,36,12.21,199.89,debt_consolidation,11.05,68.5,4,mortgage,26400.0
427918,fully paid,8000,36,11.89,265.32,debt_consolidation,8.46,75.4,1,rent,20000.0
425921,charged off,12000,36,12.84,403.42,credit_card,11.21,48.1,5,rent,35004.0
427875,charged off,8000,36,12.84,268.95,educational,0.0,0.0,1,rent,13000.0
427567,fully paid,13500,36,12.21,449.76,debt_consolidation,18.72,53.1,3,rent,68000.0
427860,fully paid,3200,36,8.0,100.28,other,2.84,0.5,2,rent,30000.0
427619,fully paid,5875,36,14.11,201.1,educational,0.56,0.0,5,rent,19200.0
427814,fully paid,5000,36,8.0,156.69,other,7.12,48.9,1,mortgage,59196.0
427725,charged off,6800,36,12.53,227.58,home_improvement,4.1,1.2,3,mortgage,65000.0
427779,fully paid,15000,36,11.58,495.21,debt_consolidation,10.22,54.4,10,mortgage,73000.0
427810,fully paid,21000,36,17.26,751.47,medical,13.38,0.0,1,rent,48000.0
427719,fully paid,9000,36,12.21,299.84,debt_consolidation,8.6,75.8,5,rent,100500.0
427765,fully paid,2650,36,11.26,87.09,credit_card,20.8,63.0,1,rent,48000.0
427666,fully paid,6500,36,8.0,203.69,home_improvement,8.79,13.2,10,mortgage,123996.0
427721,fully paid,8000,36,9.32,255.58,educational,16.8,25.7,10,mortgage,30000.0
427684,fully paid,3600,36,13.47,122.13,car,15.28,37.1,1,mortgage,15000.0
427685,fully paid,7000,36,13.79,238.53,debt_consolidation,13.41,57.1,2,mortgage,72500.0
427675,fully paid,6000,36,14.42,206.3,debt_consolidation,4.88,43.1,3,rent,48000.0
427662,fully paid,3500,36,9.32,111.82,major_purchase,8.94,2.1,6,other,48732.0
427035,fully paid,3600,36,9.32,115.01,medical,2.1,0.0,3,mortgage,44000.0
427548,fully paid,12000,36,12.84,403.42,debt_consolidation,23.05,28.2,5,rent,34000.0
427276,fully paid,13650,36,13.47,463.05,debt_consolidation,23.29,61.1,1,mortgage,54000.0
427415,fully paid,7000,36,17.58,251.6,small_business,13.16,73.7,2,rent,30000.0
427370,charged off,6000,36,9.32,191.69,major_purchase,9.51,34.9,5,mortgage,95290.0
426985,fully paid,6000,36,13.79,204.46,debt_consolidation,9.74,82.1,4,mortgage,120000.0
427358,fully paid,4000,36,8.0,125.35,major_purchase,14.19,2.6,1,mortgage,68000.0
427356,fully paid,10000,36,9.63,320.95,debt_consolidation,21.89,33.3,10,rent,50000.0
427339,fully paid,3500,36,12.21,116.61,credit_card,8.28,43.7,10,mortgage,40000.0
427337,fully paid,7200,36,9.63,231.08,home_improvement,3.61,0.0,2,mortgage,87000.0
427324,fully paid,20000,36,13.79,681.51,debt_consolidation,15.0,27.2,10,mortgage,120000.0
427135,fully paid,4000,36,12.84,134.48,debt_consolidation,11.7,75.8,7,other,11389.0
427298,fully paid,6000,36,10.95,196.29,debt_consolidation,8.82,29.5,9,rent,23000.0
427265,fully paid,5000,36,14.74,172.69,debt_consolidation,15.05,63.6,5,own,24000.0
427267,fully paid,4000,36,12.53,133.87,debt_consolidation,3.26,73.8,2,mortgage,66125.0
427048,fully paid,3500,36,9.63,112.33,home_improvement,5.31,27.6,4,mortgage,40000.0
427067,fully paid,14500,36,13.16,489.67,debt_consolidation,24.91,74.6,1,rent,45000.0
427070,charged off,18000,36,11.26,591.54,debt_consolidation,10.93,30.8,10,other,66516.0
427063,fully paid,4000,36,15.37,139.39,small_business,15.04,3.5,1,mortgage,15000.0
427030,fully paid,14000,36,11.26,460.09,debt_consolidation,22.83,40.2,2,own,36000.0
426599,fully paid,3800,36,13.16,128.33,educational,17.01,29.1,1,mortgage,45000.0
426795,fully paid,5600,36,8.0,175.49,vacation,17.13,18.8,2,own,65000.0
426963,fully paid,9000,36,12.21,299.84,major_purchase,24.35,86.3,1,rent,53664.0
413897,fully paid,8000,36,12.84,268.95,debt_consolidation,17.3,61.1,2,own,69996.0
404785,fully paid,6800,36,7.68,212.1,debt_consolidation,22.98,7.7,2,rent,38112.0
412050,fully paid,15600,36,12.84,524.44,credit_card,6.73,84.3,3,rent,68324.0
426918,fully paid,16000,36,11.89,530.63,debt_consolidation,13.93,24.1,10,rent,94000.0
426414,fully paid,5000,36,8.0,156.69,major_purchase,2.36,31.5,3,mortgage,28000.0
426858,fully paid,10000,36,11.89,331.64,debt_consolidation,13.95,75.8,10,rent,90000.0
426845,fully paid,12000,36,9.63,385.14,debt_consolidation,15.94,29.4,9,mortgage,35000.0
392323,fully paid,14900,36,15.37,519.21,debt_consolidation,16.89,83.3,1,rent,39996.0
426832,fully paid,4000,36,12.53,133.87,debt_consolidation,18.39,70.9,7,rent,40000.0
426837,fully paid,2500,36,15.05,86.73,credit_card,16.3,95.5,5,rent,72000.0
426666,charged off,3000,36,10.95,98.15,major_purchase,7.4,76.0,8,mortgage,58704.0
426749,fully paid,5000,36,9.63,160.48,wedding,22.37,28.5,5,rent,63500.0
426591,fully paid,14000,36,9.63,449.32,major_purchase,11.88,3.9,1,rent,78000.0
426673,fully paid,25000,36,16.32,882.84,credit_card,14.67,96.4,4,mortgage,285000.0
426626,fully paid,10800,36,13.16,364.72,debt_consolidation,19.05,89.5,2,rent,45996.0
426632,fully paid,1750,36,10.95,57.25,other,23.65,25.6,1,rent,17000.0
426544,fully paid,6500,36,11.89,215.57,other,18.1,36.4,4,rent,84000.0
425200,charged off,2500,36,14.74,86.35,credit_card,6.93,17.1,2,rent,18000.0
426215,fully paid,24000,36,13.79,817.82,debt_consolidation,5.72,58.9,4,rent,135000.0
426500,fully paid,6000,36,8.0,188.02,debt_consolidation,10.64,13.9,10,mortgage,46000.0
426395,fully paid,4800,36,12.21,159.92,wedding,9.41,87.8,1,rent,75000.0
426375,fully paid,3000,36,12.53,100.4,wedding,12.98,83.7,1,rent,60000.0
426331,fully paid,6000,36,17.58,215.66,small_business,5.03,55.4,2,rent,48000.0
426329,fully paid,2700,36,12.84,90.77,debt_consolidation,9.17,92.2,4,mortgage,45000.0
426237,fully paid,15000,36,13.47,508.84,credit_card,3.77,66.9,2,mortgage,90301.0
421352,fully paid,11000,36,8.0,344.7,debt_consolidation,4.13,7.4,1,own,128004.0
426158,fully paid,6000,36,12.53,200.8,credit_card,11.24,65.8,2,mortgage,41000.0
426065,charged off,10000,36,15.05,346.92,debt_consolidation,11.92,80.3,10,mortgage,45000.0
426042,fully paid,25000,36,15.37,871.16,home_improvement,0.13,14.8,4,mortgage,333676.0
426037,fully paid,10000,36,11.26,328.64,debt_consolidation,2.54,26.3,8,mortgage,92000.0
426031,fully paid,8000,36,14.11,273.84,major_purchase,8.8,0.0,1,mortgage,45000.0
425935,fully paid,7000,36,9.32,223.63,credit_card,23.42,52.9,3,rent,37000.0
425906,fully paid,1500,36,9.32,47.93,educational,5.94,38.5,10,mortgage,65000.0
425787,fully paid,9000,36,15.05,312.23,debt_consolidation,23.75,92.9,1,rent,62000.0
423971,fully paid,9000,36,9.32,287.53,other,0.0,3.1,4,mortgage,84996.0
425901,charged off,20000,36,13.79,681.51,debt_consolidation,14.94,45.1,2,rent,82654.6
425898,fully paid,8000,36,11.26,262.91,debt_consolidation,8.04,57.7,6,mortgage,90730.0
415345,charged off,4000,36,13.79,136.31,medical,8.19,98.7,1,mortgage,70500.0
425763,fully paid,16000,36,16.32,565.02,debt_consolidation,5.64,76.9,2,rent,57000.0
425642,fully paid,9000,36,9.63,288.85,small_business,15.85,63.4,1,mortgage,92000.0
423412,fully paid,1200,36,11.89,39.8,educational,24.09,25.7,1,rent,13000.0
425618,fully paid,10000,36,9.32,319.47,home_improvement,12.62,4.9,2,own,56004.0
425621,fully paid,10400,36,9.32,332.25,educational,14.47,10.2,1,rent,40800.0
425539,fully paid,5000,36,8.0,156.69,debt_consolidation,16.21,36.9,4,mortgage,94368.0
425514,fully paid,10200,36,13.16,344.46,debt_consolidation,14.57,87.7,3,rent,42000.0
425494,charged off,5000,36,16.95,178.14,small_business,21.7,66.7,3,rent,50000.0
425464,charged off,4750,36,9.63,152.45,house,12.52,30.3,1,mortgage,30000.0
425402,fully paid,5000,36,8.0,156.69,small_business,16.8,7.5,1,rent,13000.0
425279,charged off,4000,36,9.32,127.79,debt_consolidation,17.82,32.0,5,rent,41000.0
425348,charged off,4400,36,13.16,148.59,debt_consolidation,6.69,68.1,10,mortgage,51480.0
425290,fully paid,4000,36,12.21,133.26,debt_consolidation,13.26,22.2,4,mortgage,40000.0
425235,fully paid,5000,36,9.32,159.74,credit_card,13.79,28.1,2,rent,63000.0
424016,fully paid,9600,36,11.89,318.38,car,21.15,44.4,4,rent,35400.0
425243,fully paid,3000,36,11.58,99.05,wedding,15.18,94.6,1,rent,104000.0
425187,charged off,5000,36,12.53,167.34,educational,0.0,0.0,1,own,30000.0
424898,fully paid,6400,36,9.63,205.41,wedding,21.01,11.9,1,rent,43000.0
425079,fully paid,7800,36,12.21,259.86,debt_consolidation,11.69,63.7,2,rent,59000.0
425000,fully paid,6000,36,9.32,191.69,debt_consolidation,5.57,18.4,1,rent,30784.0
424625,fully paid,13000,36,11.58,429.18,debt_consolidation,17.37,34.4,1,own,41600.0
423311,fully paid,11800,36,10.95,386.03,major_purchase,1.99,11.4,4,rent,35000.0
416767,fully paid,8400,36,12.53,281.12,debt_consolidation,4.16,30.8,2,mortgage,75000.0
423668,fully paid,10000,36,11.26,328.64,debt_consolidation,12.24,36.5,2,rent,50000.0
424922,fully paid,3600,36,8.0,112.81,major_purchase,2.23,8.2,1,mortgage,35004.0
407125,fully paid,10000,36,15.37,348.47,debt_consolidation,24.21,71.0,1,rent,40000.0
424882,fully paid,15000,36,13.16,506.56,debt_consolidation,6.52,50.1,2,mortgage,52660.0
