id,loan_status,loan_amount,loan_term,interest_rate,grade,verification_status,purpose,dti,inquiries,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
362395,0,6500,36,13.99,d,not verified,debt_consolidation,13.81,0,0,63.1,25,8.0,rent,10.83981617814679
362392,0,7250,36,11.78,c,verified,moving,5.04,1,0,12.5,18,10.0,rent,11.56171562913966
362055,0,24000,36,11.46,b,not verified,debt_consolidation,15.83,1,0,44.7,40,6.0,mortgage,11.05089000537367
362365,1,21000,36,13.36,d,not verified,debt_consolidation,10.74,2,1,88.2,18,6.0,mortgage,11.350406535472453
362280,0,5000,36,13.67,d,not verified,other,16.29,0,2,81.0,8,4.0,mortgage,10.714417768752456
362321,0,3000,36,7.68,a,not verified,credit_card,3.97,1,0,7.3,12,2.0,rent,10.741816742940571
362317,0,7000,36,14.93,e,not verified,home_improvement,11.77,1,0,63.0,7,2.0,mortgage,10.165851817003619
362309,0,4000,36,12.72,c,not verified,debt_consolidation,3.98,0,0,12.2,12,1.0,rent,10.567463355795793
362293,1,14500,36,11.14,b,verified,credit_card,21.8,0,0,84.0,5,1.0,rent,10.491274217438248
362270,0,7500,36,10.83,b,verified,wedding,14.59,1,0,21.7,28,8.0,own,10.829887018558571
362272,1,2400,36,10.83,b,not verified,credit_card,15.75,2,0,29.9,28,8.0,rent,10.596634733096073
360984,0,2400,36,11.46,b,not verified,home_improvement,12.43,1,0,62.8,11,4.0,own,10.778956289890028
362236,0,7000,36,11.78,c,not verified,other,16.85,2,0,0.0,18,2.0,own,10.396963537967006
362159,0,1600,36,10.83,b,not verified,other,5.36,0,0,42.0,8,3.0,rent,10.279317855514602
362107,0,21000,36,10.83,b,not verified,credit_card,14.38,0,0,17.8,11,5.0,rent,10.968198289528557
362164,0,16000,36,11.14,b,not verified,small_business,2.5,0,0,31.7,41,2.0,mortgage,11.918390573078392
362153,0,6000,36,11.14,b,not verified,wedding,22.41,0,0,7.8,30,1.0,rent,11.082142548877775
362148,0,10000,36,9.07,a,not verified,debt_consolidation,9.62,0,0,33.2,18,4.0,mortgage,10.819778284410283
361530,0,10000,36,12.72,c,not verified,other,22.53,3,0,2.1,38,10.0,other,10.599231358943339
362114,1,7000,36,15.57,e,verified,debt_consolidation,2.72,1,0,69.6,19,10.0,mortgage,10.789319076925574
362106,0,6000,36,7.68,a,not verified,small_business,24.15,0,0,10.4,13,1.0,rent,10.596634733096073
362098,1,4000,36,13.67,d,not verified,car,14.0,0,0,87.8,13,2.0,rent,9.615805480084347
360708,0,6500,36,9.38,a,verified,other,15.98,3,0,21.6,30,1.0,mortgage,10.126631103850338
361634,0,10000,36,13.67,d,not verified,debt_consolidation,12.54,3,0,89.4,16,1.0,rent,11.002099841204238
361916,0,4800,36,8.0,a,not verified,car,17.81,0,0,11.6,27,10.0,own,11.225243392518447
361945,1,15000,36,13.99,d,not verified,home_improvement,5.38,2,1,76.6,14,4.0,mortgage,11.06663836234181
361939,0,7800,36,11.14,b,verified,debt_consolidation,20.46,0,0,41.6,28,10.0,rent,10.621424901903293
361919,0,1800,36,12.41,c,not verified,credit_card,19.24,0,0,93.7,33,7.0,mortgage,11.48246625748552
361904,0,8000,36,12.41,c,not verified,other,6.38,1,0,37.6,4,1.0,rent,10.46310334047155
361549,0,3000,36,11.14,b,not verified,other,4.54,0,0,75.2,8,2.0,rent,10.621424901903293
361874,0,9975,36,13.99,d,not verified,debt_consolidation,4.15,1,0,75.6,20,4.0,mortgage,11.112746361291302
360414,0,16000,36,11.78,c,verified,credit_card,15.31,3,0,43.3,16,5.0,mortgage,10.621424901903293
361849,1,8400,36,11.14,b,not verified,educational,11.88,3,0,73.8,31,4.0,rent,11.37366339763672
361859,0,10000,36,11.46,b,not verified,house,4.43,2,0,46.9,14,1.0,rent,11.512925464970229
361816,0,5000,36,8.0,a,not verified,car,4.28,0,0,28.3,12,4.0,mortgage,11.407564949312402
361794,0,25000,36,13.99,d,verified,debt_consolidation,19.76,0,0,60.0,23,1.0,mortgage,11.695247021764184
361726,0,5375,36,10.51,b,not verified,car,19.8,6,0,29.6,37,8.0,mortgage,11.439321980925595
361781,0,8750,36,12.72,c,verified,credit_card,20.12,1,0,52.5,49,7.0,mortgage,11.36917056132509
361755,0,8000,36,12.41,c,not verified,educational,0.6,0,0,11.4,7,1.0,rent,9.903487552536127
361752,0,2400,36,10.83,b,not verified,debt_consolidation,17.62,0,0,88.5,12,2.0,rent,10.46310334047155
361713,0,1500,36,11.78,c,not verified,credit_card,7.68,3,0,87.7,21,10.0,mortgage,11.982929094215963
361687,0,6000,36,10.51,b,not verified,debt_consolidation,14.36,0,0,40.2,11,1.0,rent,10.308952660644293
361653,0,5600,36,11.46,b,not verified,other,8.28,2,1,58.5,10,1.0,mortgage,11.429543856031177
361098,0,8000,36,11.14,b,verified,debt_consolidation,8.64,1,0,50.7,11,8.0,rent,11.002099841204238
361522,0,7000,36,12.09,c,not verified,debt_consolidation,9.8,1,1,6.4,36,10.0,mortgage,10.778956289890028
360794,1,8000,36,10.51,b,verified,major_purchase,11.19,3,0,0.1,20,1.0,rent,10.433998149618517
361495,0,9000,36,10.83,b,not verified,debt_consolidation,17.86,1,0,0.0,17,1.0,rent,10.558413520275876
361404,1,16000,36,15.25,e,verified,debt_consolidation,11.48,3,0,88.2,43,2.0,mortgage,10.97164063371953
361400,0,5500,36,13.04,c,not verified,other,5.02,0,0,52.3,9,1.0,rent,9.998797732340453
361399,0,1000,36,14.3,d,not verified,educational,15.04,3,0,96.0,27,1.0,rent,9.615805480084347
361393,0,9450,36,10.83,b,not verified,other,14.33,0,0,79.9,8,1.0,rent,11.156250521031495
361375,0,10000,36,8.0,a,not verified,debt_consolidation,20.25,3,0,6.8,50,10.0,mortgage,11.097410021008562
361374,1,5550,36,12.41,c,not verified,educational,11.73,3,0,22.9,14,1.0,rent,9.998797732340453
361370,0,8000,36,13.04,c,not verified,debt_consolidation,5.7,0,0,73.0,28,7.0,mortgage,10.747207591575448
361356,1,25000,36,11.46,b,not verified,small_business,13.86,0,0,20.2,45,3.0,mortgage,11.362102575235644
361289,0,8000,36,14.3,d,not verified,debt_consolidation,23.27,1,0,76.9,6,1.0,rent,10.524064040261237
361282,0,7000,36,9.07,a,not verified,moving,21.65,0,0,16.6,28,3.0,rent,10.736396675471232
361219,0,12000,36,14.3,d,not verified,home_improvement,20.87,0,0,64.6,15,5.0,rent,11.184421397998193
361215,0,9000,36,13.99,d,not verified,debt_consolidation,10.71,0,0,82.2,10,2.0,rent,10.550590794594667
361214,0,15000,36,12.72,c,verified,debt_consolidation,24.94,0,0,54.4,20,1.0,rent,10.819778284410283
361161,0,19000,36,10.83,b,not verified,debt_consolidation,14.34,4,0,55.0,31,10.0,mortgage,10.915015734297125
361165,0,9600,36,13.67,d,not verified,small_business,13.97,0,0,93.7,24,5.0,mortgage,11.236222896561456
360213,1,20000,36,10.83,b,not verified,debt_consolidation,8.2,1,0,66.2,10,5.0,rent,11.082204085445898
361146,1,13500,36,10.83,b,not verified,debt_consolidation,11.52,1,0,41.2,19,9.0,mortgage,11.26446410567173
361119,0,11000,36,8.0,a,not verified,medical,1.94,2,0,7.9,15,10.0,mortgage,10.691944912900398
361107,0,6400,36,13.67,d,not verified,credit_card,24.03,3,0,92.3,28,10.0,rent,11.612770799939945
361090,0,25000,36,15.25,e,verified,small_business,15.56,0,0,58.1,52,10.0,mortgage,11.813030057420567
361086,0,1500,36,11.46,b,not verified,other,7.22,2,0,0.0,9,5.0,rent,10.261022126886742
361080,0,16750,36,12.41,c,not verified,credit_card,24.75,1,0,95.3,26,10.0,rent,10.714417768752456
361003,0,10000,36,11.78,c,verified,debt_consolidation,8.8,2,0,40.5,16,1.0,mortgage,11.09133097493218
360929,0,12000,36,13.99,d,not verified,debt_consolidation,10.11,1,0,76.0,14,10.0,rent,10.793146793409365
360903,1,3000,36,9.07,a,not verified,credit_card,3.03,0,0,72.3,12,1.0,rent,11.069291090744562
360906,0,3200,36,10.2,b,verified,wedding,4.95,1,0,2.2,35,1.0,rent,10.373491181781864
360894,0,8000,36,12.72,c,verified,small_business,0.51,2,0,0.8,22,3.0,rent,10.978489975565104
360506,0,4000,36,8.0,a,not verified,car,5.07,0,0,0.6,19,6.0,mortgage,10.976782033219948
360801,0,5100,36,10.51,b,verified,small_business,5.67,0,0,1.7,4,5.0,mortgage,11.021902468500418
360772,0,9000,36,12.72,c,not verified,debt_consolidation,9.29,0,0,46.3,14,10.0,own,10.571316925111784
360719,0,10000,36,11.78,c,not verified,small_business,17.67,1,0,33.4,25,2.0,mortgage,10.80576049264208
360679,0,15000,36,10.2,b,not verified,credit_card,12.87,2,0,31.3,32,10.0,mortgage,10.31559720336296
360583,0,10000,36,14.93,e,not verified,small_business,8.68,0,0,0.0,16,2.0,mortgage,11.314474526246391
360571,0,8000,36,10.83,b,not verified,credit_card,13.29,1,0,46.4,27,1.0,mortgage,10.621327345686446
360501,0,3900,36,10.51,b,not verified,credit_card,20.23,0,0,30.7,15,1.0,mortgage,11.225243392518447
360493,0,12000,36,12.41,c,not verified,debt_consolidation,7.4,2,0,37.6,14,1.0,mortgage,11.407564949312402
360494,0,15000,36,14.93,e,verified,debt_consolidation,24.8,1,0,71.3,40,2.0,rent,11.608235644774552
359789,0,12000,36,10.83,b,not verified,debt_consolidation,18.22,1,0,39.3,15,10.0,rent,10.571316925111784
360407,0,23000,36,10.51,b,verified,debt_consolidation,24.93,1,0,5.6,24,3.0,rent,11.225243392518447
360380,0,22000,36,13.67,d,not verified,debt_consolidation,13.13,0,0,55.4,36,1.0,rent,11.074420502783864
360022,1,10000,36,11.46,b,verified,debt_consolidation,7.85,1,0,95.4,26,10.0,mortgage,11.45100750715524
360283,0,7500,36,10.51,b,not verified,debt_consolidation,7.82,3,0,20.9,22,8.0,mortgage,10.85892207152791
360350,0,15000,36,11.14,b,not verified,debt_consolidation,7.81,0,0,71.3,26,10.0,own,11.225243392518447
360316,0,5000,36,10.2,b,not verified,debt_consolidation,13.08,3,0,51.0,12,6.0,rent,10.59653472809574
360324,0,1800,36,10.2,b,not verified,home_improvement,11.09,2,0,26.1,13,10.0,own,10.645424897265505
360253,0,10000,36,9.07,a,not verified,debt_consolidation,4.32,1,0,2.7,25,10.0,mortgage,11.034954178075186
360230,0,7800,36,12.41,c,not verified,educational,11.5,1,1,87.8,14,10.0,mortgage,11.141861783579396
359899,0,10000,36,11.14,b,verified,home_improvement,21.92,2,0,16.2,17,2.0,rent,10.621424901903293
360198,1,10000,36,14.93,e,not verified,small_business,20.58,0,0,89.2,35,1.0,mortgage,11.002099841204238
359243,1,6500,36,11.78,c,not verified,home_improvement,2.14,2,0,96.6,11,10.0,mortgage,11.420810176062423
359970,0,20000,36,13.04,c,not verified,debt_consolidation,7.02,0,0,59.3,32,8.0,own,12.223421283864786
359428,0,10000,36,8.0,a,not verified,car,6.48,1,0,18.3,23,1.0,rent,10.596634733096073
359906,0,4000,36,13.04,c,not verified,educational,12.8,3,0,31.4,23,3.0,mortgage,10.404262840448617
359905,0,15000,36,13.04,c,not verified,medical,12.61,0,0,72.1,41,1.0,rent,11.982929094215963
359903,1,15000,36,10.2,b,not verified,small_business,7.93,0,0,37.8,19,1.0,mortgage,11.512925464970229
359544,0,8500,36,10.2,b,not verified,debt_consolidation,9.15,1,0,43.7,13,10.0,rent,10.668862367092954
359672,0,10000,36,10.51,b,not verified,debt_consolidation,22.63,3,0,44.3,31,10.0,rent,11.05089000537367
359786,0,5000,36,10.51,b,verified,debt_consolidation,2.4,1,0,35.3,5,1.0,rent,10.40477785931878
359716,1,15000,36,14.62,d,not verified,small_business,11.56,1,0,45.7,23,10.0,mortgage,11.589886506106357
359757,0,20000,36,15.57,e,not verified,small_business,12.39,1,0,39.8,38,2.0,mortgage,10.799575577092764
359727,0,6000,36,9.38,a,not verified,credit_card,10.69,1,0,13.3,11,9.0,rent,10.714417768752456
359708,0,9925,36,12.09,c,not verified,major_purchase,12.92,0,0,80.5,22,3.0,rent,11.44571671527678
359706,0,10000,36,11.46,b,not verified,small_business,21.69,1,0,40.9,11,2.0,rent,10.896739325546411
359696,0,6000,36,11.46,b,verified,other,3.64,0,0,94.0,11,2.0,rent,12.388394202324129
359689,0,10000,36,11.46,b,not verified,debt_consolidation,19.3,0,1,25.2,9,2.0,rent,10.491274217438248
359600,1,15000,36,12.41,c,not verified,small_business,5.86,2,0,72.9,24,1.0,rent,12.765688433465597
359409,0,6000,36,13.04,c,not verified,debt_consolidation,24.89,1,0,50.6,25,4.0,rent,10.388872283820167
359540,0,5500,36,10.2,b,not verified,other,6.03,0,0,13.5,15,10.0,other,10.736309715168556
359543,0,18000,36,11.78,c,not verified,debt_consolidation,17.43,0,0,41.8,30,3.0,mortgage,11.440354772135393
359468,1,14400,36,13.67,d,verified,debt_consolidation,13.01,3,0,43.5,39,10.0,mortgage,11.695247021764184
359462,0,6000,36,13.36,d,not verified,house,16.24,1,0,30.7,16,3.0,rent,10.993731591533722
359449,0,2500,36,10.83,b,verified,vacation,12.36,1,0,5.8,31,2.0,mortgage,11.002099841204238
359401,1,6000,36,12.41,c,not verified,car,17.53,1,0,93.6,14,2.0,rent,10.778956289890028
359183,0,15000,36,10.83,b,verified,debt_consolidation,16.01,3,0,40.1,16,10.0,rent,11.010068010853415
359119,0,3500,36,7.68,a,not verified,home_improvement,7.57,0,0,5.9,24,4.0,rent,10.858998997563564
357595,0,4200,36,10.51,b,not verified,credit_card,10.59,0,0,18.1,24,10.0,own,10.950806546816688
359175,0,5000,36,10.2,b,not verified,wedding,8.21,3,0,50.7,15,6.0,mortgage,11.156193376541639
359168,0,24000,36,13.67,d,not verified,debt_consolidation,17.68,1,0,89.3,28,3.0,rent,11.461632170582678
358976,0,7000,36,12.41,c,not verified,credit_card,7.88,0,0,41.4,14,2.0,mortgage,11.512925464970229
358967,0,10000,36,12.41,c,not verified,debt_consolidation,22.43,2,0,50.6,53,1.0,mortgage,11.03488966402723
358905,0,15500,36,12.41,c,not verified,debt_consolidation,9.06,1,1,77.6,32,3.0,rent,10.545341438708522
358926,0,6600,36,10.83,b,verified,credit_card,17.87,0,1,14.9,25,1.0,mortgage,11.184421397998193
358873,0,1000,36,7.68,a,not verified,other,16.9,0,0,23.4,34,9.0,mortgage,11.184421397998193
358826,0,7000,36,6.0,c,not verified,debt_consolidation,12.09,1,0,67.5,7,2.0,rent,10.239959789157341
358822,1,5000,36,11.78,c,verified,credit_card,22.49,3,1,0.0,24,10.0,mortgage,10.757902880692196
358810,0,8000,36,10.51,b,verified,small_business,11.41,0,0,6.9,18,1.0,mortgage,10.714417768752456
358778,0,8000,36,11.78,c,not verified,credit_card,9.09,0,0,58.1,10,1.0,rent,10.858998997563564
358748,0,8200,36,8.0,a,not verified,credit_card,11.46,0,0,19.3,34,9.0,mortgage,11.211820372186306
358734,0,11400,36,13.04,c,not verified,other,8.98,1,0,66.7,9,3.0,mortgage,11.472103470449973
358702,0,25000,36,11.14,b,verified,home_improvement,5.95,2,0,53.1,28,1.0,other,11.512925464970229
358633,0,5000,36,9.07,a,not verified,other,5.46,1,0,14.3,32,1.0,rent,11.350406535472453
358621,0,5400,36,11.78,c,not verified,credit_card,10.57,3,0,21.2,29,3.0,mortgage,10.645424897265505
358566,0,6950,36,13.67,d,verified,debt_consolidation,11.16,1,0,28.3,47,10.0,mortgage,11.750389980011379
358564,0,15975,36,12.72,c,not verified,other,10.62,0,0,52.6,53,10.0,mortgage,11.736069016284437
358557,1,18000,36,12.09,c,verified,credit_card,19.22,1,1,64.5,25,10.0,mortgage,11.112447898373103
358547,0,5400,36,9.38,a,not verified,credit_card,19.36,2,0,53.1,26,1.0,mortgage,11.496857056791164
358548,0,7500,36,11.78,c,not verified,home_improvement,17.72,1,0,44.7,23,4.0,mortgage,10.308952660644293
358545,1,25000,36,14.62,d,verified,credit_card,9.04,1,0,45.1,24,10.0,mortgage,11.982929094215963
358508,1,6000,36,11.46,b,not verified,credit_card,13.73,0,0,85.8,16,2.0,rent,10.348173373797573
356919,0,5000,36,8.0,a,not verified,debt_consolidation,10.78,3,0,9.7,11,1.0,rent,10.968129321633084
357973,0,10000,36,13.36,d,verified,wedding,1.73,1,0,30.3,6,4.0,rent,10.714417768752456
358470,0,11250,36,9.38,a,not verified,credit_card,12.96,0,0,30.8,14,2.0,rent,10.714417768752456
358461,0,9000,36,12.09,c,not verified,debt_consolidation,4.3,1,0,72.1,9,1.0,rent,10.87804719253426
358421,0,25000,36,14.93,e,verified,other,10.73,0,0,73.9,15,1.0,rent,11.982929094215963
358417,0,12000,36,9.38,a,verified,small_business,9.91,0,0,7.2,31,10.0,mortgage,11.813030057420567
358372,1,9500,36,8.0,a,verified,educational,3.53,2,0,10.7,22,3.0,rent,10.915088464214607
356798,1,6500,36,13.04,c,verified,car,6.76,3,0,41.0,47,9.0,mortgage,11.05089000537367
358343,0,5400,36,13.04,c,verified,debt_consolidation,22.08,1,1,15.0,36,4.0,mortgage,11.251560700835821
358326,0,11500,36,11.78,c,verified,debt_consolidation,15.21,0,0,75.5,8,8.0,rent,10.731165626053679
358312,1,10500,36,9.38,a,verified,small_business,6.41,2,0,11.4,14,1.0,rent,10.915088464214607
358280,0,7500,36,13.04,c,verified,debt_consolidation,18.21,1,0,89.2,44,4.0,rent,11.03488966402723
358261,0,7000,36,15.57,e,verified,small_business,1.18,2,0,15.0,7,2.0,rent,10.933106969717286
358230,0,12500,36,11.46,b,not verified,small_business,14.16,0,0,62.5,23,1.0,mortgage,11.32418334037335
357979,0,7200,36,9.07,a,not verified,major_purchase,9.35,1,0,9.2,30,10.0,mortgage,10.968129321633084
357913,0,4775,36,11.14,b,verified,credit_card,6.4,2,0,41.0,23,4.0,mortgage,10.839580911706463
357888,0,7500,36,12.72,c,verified,debt_consolidation,11.12,0,0,46.0,22,7.0,mortgage,11.314474526246391
357875,0,7500,36,10.51,b,not verified,debt_consolidation,9.55,0,0,49.5,26,9.0,mortgage,11.982929094215963
357872,0,7500,36,10.51,b,not verified,debt_consolidation,16.23,1,0,63.6,24,1.0,own,10.645424897265505
357882,1,7500,36,10.2,b,not verified,home_improvement,11.99,3,0,40.4,35,9.0,mortgage,11.276633348900743
357884,0,7500,36,10.83,b,verified,credit_card,20.91,0,0,47.5,31,2.0,mortgage,11.407564949312402
357874,0,5150,36,12.41,c,not verified,medical,20.29,7,0,31.2,51,6.0,mortgage,11.56171562913966
357886,0,1500,36,8.32,a,not verified,home_improvement,12.39,0,0,33.7,39,10.0,mortgage,10.858998997563564
357881,0,7500,36,9.07,a,verified,other,4.86,1,0,25.0,29,8.0,rent,11.002099841204238
357878,0,7000,36,15.88,e,verified,house,24.19,0,0,84.3,15,1.0,rent,11.461632170582678
357887,0,3000,36,10.2,b,not verified,major_purchase,0.33,0,0,0.2,14,1.0,rent,10.915088464214607
357885,0,6000,36,9.07,a,not verified,other,5.0,1,0,0.5,44,6.0,mortgage,11.082142548877775
357883,1,6600,36,9.07,a,verified,other,1.84,1,0,10.7,21,1.0,own,10.373616173970015
357873,1,5000,36,10.83,b,verified,debt_consolidation,21.53,1,0,54.8,18,7.0,rent,10.76840077595051
357864,0,4500,36,10.83,b,verified,educational,13.54,2,0,29.8,29,8.0,rent,10.545341438708522
357867,0,3000,36,11.78,c,verified,other,0.66,0,0,30.1,6,2.0,rent,10.270904593006762
357812,0,4700,36,12.09,c,verified,debt_consolidation,21.93,0,0,49.5,19,1.0,rent,10.596634733096073
357380,0,1775,36,12.72,c,not verified,major_purchase,10.64,0,0,4.6,15,1.0,rent,10.714417768752456
357202,0,3000,36,14.12,d,not verified,credit_card,9.3,0,0,85.8,6,1.0,rent,10.085809109330082
357184,0,7500,36,10.96,b,not verified,debt_consolidation,7.16,3,0,56.2,53,1.0,rent,10.510095971678835
357165,0,4000,36,10.33,b,not verified,debt_consolidation,10.03,0,0,32.4,41,5.0,mortgage,10.341742483467284
357157,0,7500,36,10.01,b,not verified,renewable_energy,15.21,0,0,6.7,42,10.0,mortgage,11.27720313144916
357066,0,4000,36,7.68,a,verified,other,10.74,3,0,13.7,18,1.0,rent,10.621424901903293
356784,0,2750,36,12.86,d,not verified,credit_card,13.57,2,0,42.6,19,2.0,mortgage,10.968198289528557
356756,1,1000,36,11.28,c,not verified,other,15.69,1,0,2.3,6,1.0,rent,10.46310334047155
356699,0,3200,36,7.68,a,not verified,moving,3.59,1,0,32.0,30,1.0,mortgage,10.929529148369403
356601,0,7500,36,11.59,c,not verified,credit_card,11.89,1,0,58.0,33,2.0,rent,11.666504552898529
356558,0,6000,36,12.86,d,verified,credit_card,17.31,0,0,46.3,11,1.0,rent,10.423768335072873
356549,0,7000,36,11.28,c,not verified,debt_consolidation,10.06,1,0,35.4,23,1.0,mortgage,10.4341158035983
356546,1,7500,36,13.49,d,verified,credit_card,9.58,1,0,52.2,32,10.0,mortgage,11.890676734510876
356490,0,4800,36,11.59,c,verified,credit_card,13.19,0,0,51.9,39,10.0,mortgage,11.350406535472453
356473,0,2400,36,13.8,d,not verified,medical,1.35,0,0,77.3,4,3.0,rent,10.778956289890028
356431,1,6000,36,11.28,c,not verified,other,5.24,0,0,58.4,11,6.0,rent,10.771176102571065
356367,0,6000,36,8.63,a,not verified,home_improvement,1.84,1,0,15.4,17,10.0,mortgage,11.28983191240606
356125,0,5000,36,8.63,a,not verified,car,1.71,1,0,10.9,6,1.0,rent,9.95227771670556
356340,0,7500,36,11.28,c,verified,debt_consolidation,1.32,1,0,30.9,7,1.0,mortgage,11.37366339763672
356330,0,5000,36,8.32,a,not verified,educational,19.41,0,0,5.0,27,8.0,mortgage,10.858998997563564
356308,0,7500,36,8.63,a,not verified,home_improvement,7.44,2,0,21.0,9,8.0,rent,12.323855681186558
356274,0,5600,36,14.12,d,not verified,credit_card,24.77,0,0,1.1,20,1.0,rent,10.239959789157341
356246,0,2875,36,11.28,c,not verified,credit_card,4.83,0,1,92.3,10,1.0,rent,10.513253124157023
356181,0,7500,36,10.01,b,not verified,wedding,9.62,2,0,37.0,34,2.0,rent,10.819778284410283
353024,0,6000,36,11.28,c,not verified,debt_consolidation,5.43,1,0,66.9,15,2.0,rent,10.596634733096073
356159,0,7000,36,10.96,b,not verified,debt_consolidation,6.17,1,1,62.3,19,10.0,mortgage,11.05089000537367
355954,0,3000,36,10.33,b,not verified,car,9.0,1,0,27.8,15,3.0,rent,9.998797732340453
355919,0,7500,36,13.8,d,not verified,credit_card,20.3,1,0,79.2,34,5.0,mortgage,10.819778284410283
355876,0,5000,36,11.59,c,not verified,other,17.08,1,0,68.7,20,1.0,rent,10.308952660644293
355762,0,7500,36,8.0,a,verified,credit_card,3.92,2,0,11.1,9,1.0,rent,12.345834587905333
355721,0,7500,36,12.54,c,verified,credit_card,20.95,0,0,93.2,25,1.0,rent,11.377792790978733
355680,0,1000,36,7.37,a,verified,other,0.74,0,0,8.6,27,10.0,own,11.256315612072857
355666,0,5600,36,8.32,a,not verified,credit_card,17.04,2,0,41.9,32,10.0,rent,10.933106969717286
355587,0,7500,36,11.59,c,not verified,debt_consolidation,20.45,2,0,58.9,14,10.0,mortgage,10.819778284410283
355485,1,6000,36,11.28,c,verified,debt_consolidation,14.68,2,0,38.6,30,4.0,rent,11.058795184880783
355467,0,7500,36,8.32,a,verified,other,4.36,3,0,49.1,25,1.0,mortgage,11.314474526246391
355476,1,5000,36,11.28,c,not verified,wedding,4.65,0,0,63.7,23,2.0,mortgage,10.915088464214607
355011,0,6000,36,7.68,a,not verified,major_purchase,9.39,1,0,21.5,17,8.0,rent,10.621424901903293
355405,0,6400,36,8.32,a,not verified,debt_consolidation,13.02,0,0,45.1,24,1.0,own,10.596634733096073
355380,0,7500,36,10.33,b,not verified,debt_consolidation,0.0,6,0,0.0,7,1.0,rent,10.645424897265505
354087,0,7500,36,12.22,c,not verified,credit_card,14.84,0,0,89.6,18,8.0,mortgage,10.915088464214607
355228,1,7500,36,11.28,c,verified,credit_card,16.86,1,0,49.9,20,1.0,rent,11.184421397998193
354583,0,3500,36,11.91,c,verified,educational,2.47,1,0,60.6,7,9.0,rent,12.072541252905651
354986,1,7000,36,15.38,e,not verified,credit_card,9.24,2,1,99.4,19,6.0,mortgage,11.289781913656018
354885,0,3000,36,10.01,b,not verified,debt_consolidation,1.2,0,0,35.8,5,5.0,rent,10.46310334047155
354818,0,7500,36,11.59,c,not verified,credit_card,20.29,0,0,78.7,31,5.0,mortgage,11.512925464970229
354715,0,6000,36,8.0,a,not verified,debt_consolidation,6.23,1,0,31.3,19,3.0,mortgage,10.87804719253426
354604,0,4700,36,10.96,b,not verified,debt_consolidation,13.6,3,0,92.0,17,2.0,rent,10.714417768752456
354444,0,4250,36,16.96,f,not verified,debt_consolidation,29.42,2,0,9.2,15,5.0,rent,10.46310334047155
354076,0,7500,36,11.91,c,verified,educational,20.69,0,0,50.7,23,2.0,rent,10.834677537241515
354297,0,6000,36,12.22,c,not verified,other,5.06,0,0,98.6,11,2.0,other,11.429543856031177
354273,0,1500,36,8.32,a,not verified,debt_consolidation,2.53,1,0,22.1,13,4.0,rent,10.545341438708522
354261,0,2400,36,12.22,c,not verified,moving,22.36,2,0,77.2,29,1.0,rent,10.635855446249355
354246,0,7500,36,8.32,a,not verified,debt_consolidation,13.64,2,0,9.0,27,1.0,rent,10.71163612579058
354245,0,5500,36,12.22,c,not verified,major_purchase,17.63,2,0,35.8,9,1.0,rent,10.243133319606999
68926,0,2300,36,13.17,d,verified,moving,2.26,0,0,88.4,13,10.0,rent,10.522772884497618
354226,0,5000,36,10.33,b,not verified,other,5.52,1,0,2.9,10,1.0,rent,10.308952660644293
354219,0,7500,36,10.96,b,not verified,debt_consolidation,18.52,0,0,66.1,14,6.0,rent,10.708176107828981
353784,0,3200,36,9.7,b,verified,other,20.84,0,0,36.8,19,5.0,mortgage,10.595684281560079
354117,0,5000,36,10.96,b,not verified,other,0.6,3,0,4.2,17,1.0,rent,10.308952660644293
353584,0,3200,36,12.86,d,verified,other,14.77,1,0,34.9,17,7.0,rent,10.430816248401133
354101,1,4900,36,10.96,b,not verified,other,9.92,1,0,51.9,21,1.0,mortgage,11.225243392518447
354098,0,1500,36,12.86,d,not verified,educational,13.45,2,1,71.0,13,2.0,rent,10.48514435706271
354050,0,7500,36,10.96,b,not verified,debt_consolidation,12.04,0,0,37.3,17,1.0,own,11.082142548877775
354041,0,3000,36,16.33,f,not verified,educational,26.05,2,0,89.2,7,1.0,rent,10.915088464214607
354001,0,6600,36,10.33,b,not verified,other,13.88,6,0,40.8,22,10.0,rent,10.309085985089528
353886,0,3600,36,9.7,b,not verified,other,15.04,0,0,5.8,27,10.0,rent,10.308952660644293
353933,0,7500,36,14.75,e,not verified,major_purchase,20.4,2,0,44.4,18,1.0,rent,10.308952660644293
353851,1,7500,36,11.91,c,not verified,debt_consolidation,14.33,0,0,41.0,21,10.0,rent,10.799493941107576
353677,1,7500,36,16.33,f,not verified,credit_card,10.8,0,0,0.0,9,6.0,mortgage,10.819778284410283
353675,0,4900,36,14.12,d,not verified,debt_consolidation,23.85,1,1,68.0,10,3.0,rent,10.38591370178042
353641,0,7500,36,11.91,c,verified,credit_card,18.11,0,0,75.6,22,1.0,mortgage,11.204033375313541
353636,0,5000,36,11.91,c,verified,debt_consolidation,19.77,1,1,55.3,20,2.0,rent,10.516860739315725
353417,0,4000,36,14.75,e,not verified,other,12.96,3,0,27.7,35,1.0,rent,11.041320554357519
353624,0,1800,36,8.32,a,not verified,car,8.5,0,0,19.9,11,2.0,rent,10.341742483467284
352545,0,7500,36,10.33,b,not verified,major_purchase,5.41,0,0,33.9,41,1.0,rent,11.37366339763672
