id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
550956,charged off,7000,60,19.79,184.65,f,not verified,debt_consolidation,4.44,0,3,0,98.8,4,10.0,rent,21600.0
550954,fully paid,9300,60,10.38,199.35,b,verified,debt_consolidation,8.15,1,6,0,17.0,20,3.0,mortgage,43000.0
550944,fully paid,4400,60,7.88,88.97,a,source verified,small_business,9.14,1,5,0,25.8,6,1.0,own,8400.0
548261,fully paid,12000,36,10.38,389.36,b,not verified,credit_card,19.69,0,10,0,58.6,19,9.0,mortgage,38400.0
548478,fully paid,7800,36,14.35,267.92,c,source verified,other,21.89,0,5,0,85.4,9,1.0,rent,30100.0
549355,fully paid,5500,60,16.82,136.16,e,not verified,debt_consolidation,21.6,0,8,0,87.1,13,1.0,own,28000.0
509923,fully paid,4200,60,16.32,102.86,d,source verified,home_improvement,5.61,1,3,1,3.9,5,6.0,mortgage,37000.0
550912,fully paid,16000,36,7.88,500.5,a,not verified,renewable_energy,6.1,0,8,0,0.7,30,6.0,mortgage,75000.0
547218,fully paid,9600,36,7.51,298.67,a,source verified,other,11.5,0,7,0,55.5,18,5.0,mortgage,48000.0
549313,fully paid,7200,60,11.12,156.98,b,verified,debt_consolidation,13.61,1,5,0,31.9,9,3.0,rent,30144.0
546464,fully paid,5000,36,14.84,172.94,d,source verified,debt_consolidation,17.31,3,16,0,73.7,20,1.0,rent,44500.0
550122,charged off,10000,60,13.61,230.67,c,verified,home_improvement,7.98,1,4,0,0.0,12,10.0,mortgage,52000.0
550841,fully paid,10000,36,7.51,311.11,a,not verified,debt_consolidation,12.24,0,12,0,21.6,21,5.0,rent,97850.0
550787,fully paid,6250,36,15.95,219.58,d,source verified,wedding,12.44,0,5,0,99.9,8,8.0,mortgage,40999.92
550415,fully paid,25000,36,15.21,869.21,d,verified,debt_consolidation,23.52,1,12,0,55.4,25,10.0,rent,66996.0
550763,charged off,12000,60,11.49,263.86,b,source verified,debt_consolidation,17.47,0,6,0,60.5,21,4.0,rent,24724.0
550733,fully paid,10000,60,17.93,253.56,e,verified,moving,3.33,1,10,1,22.9,17,10.0,rent,39996.0
550681,fully paid,15000,60,15.95,364.38,d,verified,debt_consolidation,12.56,0,10,1,53.7,20,4.0,mortgage,36000.0
549494,fully paid,24500,60,13.61,363.3,c,source verified,debt_consolidation,22.43,3,11,0,78.8,23,5.0,mortgage,72996.0
550664,charged off,6000,36,7.88,187.69,a,source verified,vacation,9.6,1,6,1,5.3,23,3.0,mortgage,66000.0
550631,fully paid,16800,60,15.21,401.53,d,not verified,debt_consolidation,13.13,2,8,0,78.4,35,2.0,mortgage,88936.0
550259,fully paid,6500,36,10.38,210.9,b,not verified,credit_card,20.86,0,5,0,58.2,10,2.0,rent,26400.0
547330,charged off,13000,60,10.38,278.65,b,not verified,home_improvement,5.22,0,8,0,24.0,32,10.0,mortgage,44400.0
550598,charged off,15000,60,16.45,368.37,e,verified,wedding,2.56,0,5,0,37.2,10,10.0,rent,45000.0
550597,fully paid,12000,36,14.72,414.35,c,source verified,debt_consolidation,18.03,1,12,0,16.2,22,3.0,mortgage,45000.0
550558,charged off,13200,36,18.67,481.66,f,verified,small_business,22.8,2,26,0,90.2,54,1.0,mortgage,125000.0
550273,fully paid,12000,36,7.51,373.33,a,source verified,debt_consolidation,8.3,0,18,0,19.6,36,7.0,own,60000.0
550501,fully paid,4800,36,13.23,162.27,c,not verified,debt_consolidation,22.51,1,11,0,88.0,25,2.0,rent,54000.0
550487,fully paid,18000,36,7.88,563.06,a,verified,major_purchase,0.25,0,6,0,0.0,25,4.0,rent,72000.0
550253,fully paid,2000,36,10.38,64.9,b,not verified,other,16.8,2,9,0,32.4,29,2.0,rent,30000.0
550498,fully paid,6000,36,13.61,203.94,c,not verified,educational,0.89,1,7,0,57.2,7,1.0,rent,36500.0
550423,fully paid,6000,60,16.82,148.54,e,not verified,debt_consolidation,6.76,0,8,0,51.6,16,1.0,rent,16320.0
550444,fully paid,8000,36,13.61,271.91,c,verified,debt_consolidation,14.93,0,14,0,41.6,17,1.0,rent,38500.0
550442,fully paid,3000,60,13.61,69.2,c,verified,debt_consolidation,21.9,1,13,0,54.5,25,1.0,mortgage,39996.0
550446,fully paid,9600,36,6.76,295.37,a,not verified,home_improvement,17.85,0,8,0,8.6,18,5.0,mortgage,50000.0
535485,fully paid,25000,36,16.45,884.5,e,verified,debt_consolidation,24.89,2,17,0,87.0,41,1.0,mortgage,170004.0
550309,charged off,1000,36,14.72,34.53,c,not verified,medical,23.43,1,19,0,73.5,41,6.0,mortgage,74000.0
550387,fully paid,6400,36,13.61,217.53,c,not verified,small_business,7.75,2,5,0,0.0,11,2.0,rent,37000.0
547816,fully paid,13750,60,16.32,336.72,d,verified,small_business,9.25,0,4,0,88.0,13,3.0,rent,24000.0
550366,charged off,8000,60,11.86,177.4,b,not verified,small_business,11.73,1,4,0,0.0,10,8.0,mortgage,45000.0
549838,fully paid,11675,60,15.95,283.61,d,not verified,debt_consolidation,13.93,2,11,0,84.5,17,1.0,mortgage,74004.0
547294,fully paid,1000,60,11.12,21.81,b,verified,debt_consolidation,19.75,1,7,0,22.1,11,2.0,mortgage,9600.0
550330,fully paid,14500,60,17.93,367.66,e,verified,debt_consolidation,19.4,0,11,0,38.8,30,10.0,rent,40200.0
550341,fully paid,10000,36,11.49,329.72,b,verified,house,0.03,2,13,0,2.6,16,2.0,rent,120000.0
550323,fully paid,15000,36,7.88,469.22,a,verified,small_business,19.37,1,13,0,34.0,29,9.0,rent,42500.0
550257,fully paid,6625,36,10.38,214.96,b,source verified,debt_consolidation,6.19,0,4,0,65.9,18,4.0,rent,51000.0
550248,fully paid,2800,36,7.14,86.64,a,not verified,other,15.29,0,8,0,66.5,22,4.0,mortgage,87895.0
549843,fully paid,12000,36,15.58,419.41,d,source verified,car,0.46,1,4,0,2.4,34,3.0,own,78000.0
544492,fully paid,15000,36,14.35,515.22,c,source verified,credit_card,24.25,0,12,0,69.1,47,5.0,mortgage,87000.0
549796,fully paid,7000,36,13.98,239.18,c,not verified,debt_consolidation,22.8,3,8,0,84.3,29,10.0,mortgage,51888.0
547532,fully paid,24250,60,11.49,533.2,b,verified,debt_consolidation,23.17,1,21,0,33.9,44,10.0,mortgage,62000.0
550145,fully paid,14000,36,7.51,435.56,a,not verified,debt_consolidation,14.79,0,7,0,42.2,20,2.0,rent,42996.0
550151,fully paid,12000,36,10.38,389.36,b,verified,credit_card,11.07,2,12,0,35.3,36,10.0,rent,90000.0
550134,fully paid,5000,36,7.51,155.56,a,source verified,other,13.2,0,10,0,17.2,41,7.0,mortgage,96000.0
549739,fully paid,24250,60,13.61,559.37,c,verified,debt_consolidation,12.8,2,14,0,39.1,43,9.0,mortgage,125000.0
521452,fully paid,20000,36,14.35,686.96,c,verified,debt_consolidation,18.8,0,12,0,63.6,24,2.0,rent,91229.0
549703,fully paid,7000,36,6.76,215.38,a,source verified,moving,15.31,0,9,0,14.5,29,10.0,rent,14500.0
550117,fully paid,4800,36,7.88,150.15,a,verified,other,9.67,0,11,0,40.2,33,4.0,rent,115000.0
550110,fully paid,18000,60,11.12,392.45,b,not verified,debt_consolidation,15.7,1,15,0,40.4,44,7.0,mortgage,50000.0
550075,fully paid,6250,60,15.21,149.38,d,source verified,credit_card,15.86,1,18,0,68.2,26,3.0,mortgage,43500.0
550066,charged off,2000,36,11.49,65.95,b,source verified,home_improvement,21.48,3,8,0,93.5,19,8.0,own,55308.0
549834,fully paid,12000,36,7.51,373.33,a,source verified,debt_consolidation,21.3,2,21,0,26.0,51,10.0,mortgage,95000.0
550046,fully paid,4000,36,11.86,132.59,b,source verified,car,7.13,0,8,0,67.0,23,1.0,rent,27600.0
549701,fully paid,8400,60,11.49,184.7,b,not verified,other,24.35,2,12,0,49.6,23,5.0,rent,34500.0
543142,fully paid,10000,36,7.88,312.82,a,source verified,debt_consolidation,13.98,2,7,0,1.6,26,5.0,rent,64800.0
547956,fully paid,10000,60,10.38,214.35,b,not verified,major_purchase,11.72,0,10,0,19.2,37,6.0,mortgage,48000.0
533683,fully paid,11200,36,7.88,350.35,a,not verified,credit_card,13.7,2,11,0,0.1,63,4.0,mortgage,65000.0
548889,fully paid,5500,36,7.88,172.05,a,not verified,major_purchase,13.14,0,12,0,25.5,35,9.0,mortgage,65000.0
548886,fully paid,13600,36,7.88,425.43,a,verified,credit_card,9.11,0,6,0,55.3,15,10.0,mortgage,68000.0
548918,fully paid,16000,60,13.98,372.13,c,verified,other,24.29,1,4,0,59.0,21,10.0,rent,45000.0
549152,fully paid,10000,36,17.19,357.48,e,source verified,house,4.3,0,3,0,74.9,10,3.0,rent,36000.0
549922,fully paid,3000,36,7.88,93.85,a,not verified,home_improvement,9.54,0,8,2,10.0,18,6.0,mortgage,185000.0
549915,fully paid,16500,60,11.12,359.74,b,verified,debt_consolidation,9.41,0,13,0,14.2,41,10.0,mortgage,75000.0
549906,fully paid,18000,36,13.98,615.03,c,verified,debt_consolidation,5.3,1,4,0,62.2,14,10.0,rent,81000.0
549159,fully paid,9000,60,13.23,205.84,c,not verified,car,4.71,1,9,0,10.4,38,2.0,mortgage,33600.0
549867,fully paid,8000,60,16.32,195.91,d,verified,debt_consolidation,17.28,0,16,0,64.0,42,4.0,mortgage,75400.0
549816,charged off,7750,36,15.21,269.46,d,verified,debt_consolidation,8.19,0,5,0,98.4,12,4.0,mortgage,40000.0
549020,fully paid,20000,36,7.88,625.63,a,verified,home_improvement,3.45,1,10,0,42.9,34,2.0,mortgage,125000.0
549794,fully paid,4000,36,13.98,136.68,c,not verified,car,7.34,0,6,0,77.1,13,1.0,rent,60000.0
546061,fully paid,3125,36,7.14,96.7,a,not verified,debt_consolidation,17.06,2,9,0,20.1,13,1.0,rent,32000.0
549682,charged off,4000,36,11.12,131.19,b,verified,debt_consolidation,15.25,2,18,0,45.6,27,10.0,rent,69000.0
549752,fully paid,12000,36,7.51,373.33,a,verified,debt_consolidation,19.65,2,8,0,41.2,26,3.0,mortgage,124000.0
549706,fully paid,20000,60,11.12,436.05,b,verified,debt_consolidation,10.33,2,16,0,13.2,39,10.0,mortgage,81000.0
549714,fully paid,18000,60,15.95,437.25,d,verified,debt_consolidation,18.65,3,9,1,65.0,27,5.0,rent,52000.0
549720,fully paid,2500,36,14.72,86.33,c,not verified,debt_consolidation,17.7,3,3,0,99.6,12,4.0,rent,37225.0
549595,fully paid,10000,36,13.61,339.89,c,source verified,debt_consolidation,23.43,0,8,0,69.7,14,4.0,rent,38004.0
549671,fully paid,2500,36,16.82,88.91,e,verified,home_improvement,17.34,0,5,0,98.5,9,2.0,mortgage,20004.0
549244,fully paid,4500,36,6.76,138.46,a,not verified,car,11.39,1,10,0,31.8,24,3.0,rent,52800.0
549677,fully paid,8000,36,7.51,248.89,a,not verified,debt_consolidation,8.86,1,8,0,33.8,13,1.0,rent,26400.0
547137,fully paid,13500,36,13.23,456.37,c,not verified,debt_consolidation,18.29,0,17,0,72.6,35,3.0,mortgage,63000.0
549613,fully paid,21000,36,10.75,685.03,b,verified,debt_consolidation,8.04,1,5,0,0.0,23,10.0,rent,84000.0
545494,fully paid,24500,60,13.23,560.34,c,verified,debt_consolidation,9.48,2,8,0,75.5,30,8.0,rent,71004.0
549583,fully paid,24000,60,11.86,532.18,b,verified,credit_card,13.45,0,16,0,62.9,40,4.0,rent,85000.0
544295,fully paid,15250,60,11.12,332.49,b,source verified,debt_consolidation,12.83,1,9,0,50.2,39,9.0,mortgage,58000.0
549570,fully paid,8800,60,13.61,202.99,c,source verified,car,20.14,0,15,0,24.3,29,5.0,rent,92400.0
549497,charged off,3500,36,15.58,122.33,d,source verified,debt_consolidation,9.95,2,9,0,51.0,11,2.0,mortgage,24000.0
549532,fully paid,14400,36,16.32,508.54,d,verified,other,4.04,1,19,0,58.9,23,1.0,rent,60000.0
549509,fully paid,12250,60,15.58,295.17,d,source verified,small_business,20.36,0,10,0,61.0,22,2.0,rent,30000.0
549412,fully paid,8000,36,7.14,247.53,a,source verified,major_purchase,2.32,0,6,0,26.0,9,4.0,mortgage,60000.0
549483,fully paid,10000,36,14.72,345.29,c,not verified,debt_consolidation,20.28,1,8,0,97.1,17,6.0,own,38400.0
549382,fully paid,9000,36,7.14,278.48,a,verified,debt_consolidation,10.44,0,7,0,8.3,11,5.0,rent,33000.0
549319,charged off,6000,36,7.51,186.67,a,source verified,major_purchase,9.57,0,7,0,20.3,12,10.0,rent,93000.0
549369,fully paid,15000,60,11.49,329.82,b,verified,debt_consolidation,20.36,1,8,0,50.2,15,10.0,rent,60000.0
549328,fully paid,1000,36,7.51,31.12,a,not verified,major_purchase,15.81,1,8,0,56.7,23,10.0,mortgage,84000.0
549291,fully paid,13000,36,13.61,441.86,c,verified,credit_card,13.18,0,7,0,91.4,16,10.0,mortgage,130000.0
549277,fully paid,24000,60,13.61,553.6,c,verified,debt_consolidation,12.29,2,18,0,24.9,20,2.0,rent,155000.0
549260,fully paid,3600,36,11.86,119.34,b,source verified,major_purchase,10.28,2,4,0,66.8,29,3.0,own,39000.0
549251,fully paid,10800,60,15.58,260.24,d,source verified,debt_consolidation,20.87,2,8,1,79.2,15,2.0,mortgage,43700.0
549257,fully paid,25000,36,11.86,828.69,b,verified,debt_consolidation,9.17,2,14,0,81.7,45,10.0,mortgage,224000.0
549235,fully paid,14000,36,7.51,435.56,a,verified,debt_consolidation,5.44,2,9,0,21.2,29,10.0,mortgage,116000.0
549214,fully paid,5000,60,16.45,122.79,e,not verified,moving,20.89,3,12,1,55.2,20,10.0,rent,33600.0
548796,charged off,2500,36,14.84,86.47,d,verified,other,24.78,1,3,0,95.0,6,6.0,rent,22708.0
549198,fully paid,25000,60,18.67,643.99,f,verified,debt_consolidation,23.23,2,7,0,85.8,31,10.0,mortgage,236004.0
549199,charged off,3000,36,7.88,93.85,a,not verified,debt_consolidation,20.33,3,15,0,81.9,31,1.0,rent,28800.0
549192,fully paid,22400,60,13.23,512.32,c,verified,debt_consolidation,16.45,1,19,0,40.5,35,2.0,mortgage,48000.0
549189,charged off,7000,36,16.82,248.95,e,not verified,debt_consolidation,6.35,0,4,0,97.2,11,1.0,rent,77520.0
549183,fully paid,15000,36,11.86,497.22,b,source verified,debt_consolidation,12.2,3,9,0,17.6,42,10.0,mortgage,60000.0
546992,fully paid,5000,36,7.51,155.56,a,not verified,major_purchase,8.98,2,11,0,33.3,49,7.0,mortgage,73200.0
535806,fully paid,17000,60,11.12,370.64,b,not verified,major_purchase,10.37,0,13,0,25.8,38,1.0,mortgage,75000.0
533698,fully paid,14000,36,7.88,437.94,a,verified,other,7.36,0,7,0,23.8,12,5.0,rent,110004.0
549133,fully paid,14000,36,17.19,500.47,e,verified,debt_consolidation,5.47,1,10,0,95.4,12,1.0,mortgage,96500.0
549131,fully paid,5000,36,7.88,156.41,a,source verified,small_business,5.07,0,6,1,15.0,13,4.0,mortgage,45000.0
548748,fully paid,4800,36,10.38,155.75,b,verified,home_improvement,19.87,0,6,0,15.8,9,4.0,rent,22884.0
549126,fully paid,4000,36,6.76,123.07,a,not verified,car,22.09,0,7,0,51.9,21,1.0,own,63600.0
549117,fully paid,6000,60,13.61,138.4,c,verified,major_purchase,20.85,2,10,0,18.5,19,2.0,mortgage,32400.0
510146,fully paid,10750,60,13.98,250.03,c,source verified,debt_consolidation,17.95,1,3,0,72.9,15,10.0,own,25000.0
549097,fully paid,16000,36,11.12,524.73,b,verified,debt_consolidation,21.64,0,8,0,68.2,11,10.0,rent,60000.0
548382,fully paid,14000,60,11.49,307.83,b,verified,major_purchase,17.98,3,8,0,28.9,17,1.0,mortgage,72000.0
549027,fully paid,16000,60,15.21,382.41,d,verified,major_purchase,7.74,2,8,0,40.6,16,2.0,mortgage,31000.0
548211,fully paid,4000,36,6.39,122.4,a,not verified,major_purchase,0.69,0,10,0,8.1,18,7.0,mortgage,68004.0
548481,fully paid,3500,36,11.86,116.02,b,source verified,debt_consolidation,11.04,0,5,0,27.7,9,1.0,rent,30000.0
548986,fully paid,14500,36,13.98,495.44,c,not verified,debt_consolidation,24.68,0,13,0,54.1,17,1.0,rent,45600.0
548894,fully paid,15000,36,13.61,509.83,c,not verified,medical,10.22,1,15,0,87.0,26,4.0,mortgage,75000.0
548875,fully paid,18000,36,10.75,587.17,b,not verified,home_improvement,15.13,2,11,0,28.2,30,6.0,mortgage,74000.0
548852,fully paid,12000,36,13.61,407.87,c,verified,vacation,8.03,2,16,0,12.5,40,10.0,mortgage,110000.0
547890,fully paid,6000,36,7.88,187.69,a,source verified,debt_consolidation,3.41,2,16,0,18.7,26,7.0,mortgage,68000.0
546398,fully paid,6000,60,15.58,144.58,d,verified,moving,11.22,0,15,1,31.2,22,8.0,rent,82000.0
548705,charged off,6000,60,18.67,154.56,f,source verified,car,8.05,2,5,0,28.0,6,6.0,rent,24000.0
548807,fully paid,4000,60,16.45,98.24,e,source verified,car,21.7,3,5,0,13.1,10,1.0,own,19632.0
548806,fully paid,25000,60,13.98,410.51,c,verified,home_improvement,5.33,0,8,0,4.1,26,10.0,mortgage,244000.0
548792,fully paid,10000,36,15.95,351.33,d,not verified,debt_consolidation,6.34,0,7,0,54.6,16,4.0,rent,60000.0
548765,fully paid,6000,36,7.14,185.65,a,not verified,other,8.6,0,9,0,16.0,14,1.0,rent,25800.0
548781,fully paid,2400,60,16.82,59.42,e,not verified,major_purchase,5.6,0,13,0,12.3,14,2.0,rent,32380.0
548780,fully paid,4000,36,13.98,136.68,c,not verified,debt_consolidation,15.2,0,4,0,67.8,6,4.0,own,15000.0
548760,fully paid,8400,60,13.61,193.76,c,source verified,home_improvement,12.46,2,6,0,95.7,26,10.0,mortgage,80000.0
545418,fully paid,5850,36,11.12,191.86,b,not verified,credit_card,17.17,1,10,0,49.2,11,1.0,rent,46000.0
548707,fully paid,4000,36,6.39,122.4,a,not verified,major_purchase,4.26,0,13,0,12.4,35,10.0,own,60000.0
548474,fully paid,3050,36,7.88,95.41,a,source verified,debt_consolidation,3.36,1,5,0,13.4,15,10.0,mortgage,30000.0
546664,fully paid,6000,60,7.88,121.32,a,source verified,home_improvement,1.74,0,9,0,11.7,25,10.0,mortgage,124000.0
548680,fully paid,17600,36,13.23,594.97,c,verified,small_business,0.34,0,6,0,5.9,14,10.0,rent,205000.0
548545,fully paid,13500,60,11.12,294.34,b,source verified,debt_consolidation,13.18,3,11,0,40.1,30,5.0,mortgage,68000.0
548565,fully paid,15000,60,15.58,361.44,d,verified,credit_card,23.41,1,9,0,64.8,18,10.0,mortgage,80000.0
548633,fully paid,5000,60,17.19,124.78,e,source verified,debt_consolidation,23.88,0,9,0,92.8,11,5.0,rent,38400.0
547720,fully paid,5000,60,10.75,108.09,b,source verified,credit_card,17.0,0,7,0,61.9,18,7.0,rent,43000.0
548609,fully paid,10000,60,13.23,228.71,c,not verified,debt_consolidation,16.99,0,18,0,43.0,28,10.0,mortgage,85603.0
548599,charged off,5000,36,7.88,156.41,a,source verified,major_purchase,11.33,1,8,0,65.6,38,10.0,mortgage,50000.0
548604,fully paid,18000,60,16.45,442.05,e,verified,credit_card,14.03,0,13,0,66.9,22,5.0,rent,65000.0
548595,fully paid,5000,36,7.51,155.56,a,source verified,other,0.36,1,4,0,5.7,9,4.0,mortgage,50000.0
548105,fully paid,3900,36,14.35,133.96,c,not verified,home_improvement,19.79,0,6,0,70.26,22,7.0,mortgage,67320.0
548583,fully paid,17000,60,11.86,283.83,b,source verified,debt_consolidation,11.92,0,19,0,40.7,49,3.0,rent,72000.0
547935,charged off,25000,60,13.98,416.9,c,verified,debt_consolidation,8.09,1,4,0,88.0,8,10.0,rent,69996.0
548569,fully paid,12800,36,10.75,417.55,b,not verified,debt_consolidation,8.75,1,8,0,51.7,25,5.0,rent,85000.0
548537,fully paid,5000,60,17.56,125.78,e,not verified,other,1.82,1,8,0,47.4,14,2.0,rent,44904.0
545930,charged off,19000,60,11.49,296.84,b,not verified,debt_consolidation,21.12,0,12,0,75.4,17,9.0,rent,40000.0
548524,fully paid,14400,60,11.12,313.96,b,not verified,house,0.63,0,5,0,2.5,11,10.0,rent,92000.0
547636,fully paid,4800,36,7.51,149.34,a,not verified,major_purchase,10.97,0,8,0,0.0,21,10.0,mortgage,110000.0
543796,fully paid,25000,36,10.75,815.52,b,verified,small_business,0.17,0,6,0,0.0,26,5.0,rent,85000.0
548515,fully paid,17000,36,13.61,577.81,c,source verified,debt_consolidation,13.0,2,10,0,57.4,15,1.0,mortgage,100000.0
542206,fully paid,21000,36,11.49,692.4,b,verified,other,7.02,0,12,0,70.2,24,4.0,mortgage,100800.0
548476,fully paid,10000,60,17.56,251.55,e,source verified,home_improvement,12.59,1,15,0,30.5,27,10.0,mortgage,127000.0
548454,fully paid,3000,36,10.75,97.87,b,not verified,debt_consolidation,17.4,2,10,0,33.8,18,10.0,mortgage,28692.0
548441,fully paid,10000,60,11.86,221.74,b,verified,debt_consolidation,23.27,0,11,0,45.8,36,9.0,mortgage,43000.0
548338,fully paid,4200,60,11.86,93.13,b,not verified,debt_consolidation,21.0,3,3,0,40.1,8,1.0,rent,24000.0
548419,fully paid,9600,60,15.95,233.2,d,not verified,debt_consolidation,14.25,0,6,0,99.5,22,3.0,rent,48000.0
548398,fully paid,5000,36,13.23,169.03,c,not verified,other,16.24,1,9,0,70.9,15,3.0,rent,32004.0
548406,fully paid,25000,60,19.04,645.82,f,verified,credit_card,22.47,0,15,0,95.7,36,10.0,mortgage,120000.0
548396,fully paid,4000,60,16.32,97.96,d,source verified,car,2.15,0,6,0,74.8,12,4.0,rent,52000.0
548381,fully paid,4000,60,19.04,103.86,f,source verified,other,9.45,0,4,0,76.3,5,3.0,rent,24000.0
547541,fully paid,7200,36,13.98,246.01,c,verified,debt_consolidation,12.62,0,5,0,73.1,12,6.0,rent,50000.0
544065,fully paid,7000,36,16.82,248.95,e,not verified,credit_card,9.54,0,4,0,99.1,8,5.0,rent,65000.0
547195,fully paid,21600,60,11.86,478.96,b,verified,debt_consolidation,17.26,1,10,0,51.0,37,1.0,rent,50000.0
548325,charged off,1600,60,15.21,38.25,d,source verified,major_purchase,12.27,2,9,0,93.1,31,2.0,rent,58900.0
548323,fully paid,6500,36,13.98,222.1,c,verified,debt_consolidation,22.92,1,20,0,81.8,35,9.0,mortgage,58000.0
548321,fully paid,15250,36,11.86,505.5,b,not verified,credit_card,15.6,3,8,0,74.6,14,7.0,mortgage,52000.0
548241,charged off,25000,36,13.61,849.72,c,verified,debt_consolidation,16.31,1,7,0,94.2,16,9.0,rent,54000.0
535439,fully paid,4200,36,11.12,137.75,b,not verified,other,22.14,1,6,0,10.5,15,7.0,rent,26400.0
544631,fully paid,7400,60,11.12,161.34,b,not verified,debt_consolidation,20.19,0,8,0,17.0,16,3.0,rent,21636.0
544156,fully paid,2500,36,14.72,86.33,c,not verified,major_purchase,7.59,2,2,0,87.5,7,1.0,rent,46500.0
548196,charged off,6000,36,7.14,185.65,a,verified,debt_consolidation,13.63,0,10,0,59.2,34,10.0,mortgage,42000.0
547630,fully paid,7500,36,11.86,248.61,b,not verified,debt_consolidation,22.86,0,9,0,88.4,19,1.0,rent,39996.0
546846,fully paid,25000,36,15.58,873.76,d,verified,wedding,8.7,1,8,0,48.5,17,7.0,rent,140004.0
535500,fully paid,15000,36,14.35,515.22,c,source verified,debt_consolidation,12.38,1,9,0,82.5,20,2.0,rent,75000.0
548151,fully paid,3500,36,6.76,107.69,a,not verified,car,19.76,0,9,0,76.2,37,10.0,mortgage,108000.0
548139,fully paid,4000,36,13.61,135.96,c,source verified,credit_card,16.52,1,15,0,45.5,21,1.0,rent,35600.0
548135,charged off,3400,36,11.49,112.11,b,not verified,debt_consolidation,14.06,3,10,0,58.0,41,10.0,mortgage,76145.0
545554,fully paid,6000,36,11.86,198.89,b,not verified,other,23.17,0,11,0,73.2,29,10.0,rent,48996.0
548106,fully paid,8500,36,7.14,263.0,a,not verified,debt_consolidation,16.84,0,9,0,19.2,18,10.0,mortgage,38400.0
548089,fully paid,10000,36,7.88,312.82,a,source verified,debt_consolidation,20.02,0,10,0,55.5,32,3.0,rent,95000.0
547456,fully paid,8000,36,7.51,248.89,a,not verified,home_improvement,6.06,0,7,0,30.2,12,8.0,rent,105000.0
547831,fully paid,10000,36,13.23,338.05,c,source verified,debt_consolidation,17.62,1,5,0,72.8,11,5.0,rent,54000.0
547663,fully paid,3500,36,6.39,107.1,a,verified,home_improvement,6.7,2,10,0,32.3,26,10.0,mortgage,54252.0
548016,charged off,10000,36,13.23,338.05,c,not verified,debt_consolidation,11.63,0,3,0,72.6,7,2.0,rent,38400.0
548024,fully paid,4800,36,6.76,147.69,a,source verified,other,1.36,0,7,0,11.4,24,6.0,rent,125000.0
547882,fully paid,16000,36,10.75,521.93,b,verified,debt_consolidation,9.9,0,9,0,68.4,17,7.0,mortgage,117400.0
547972,fully paid,20000,36,13.61,679.78,c,source verified,small_business,4.4,1,3,0,67.2,8,2.0,rent,48000.0
547880,charged off,8400,36,15.21,292.06,d,verified,debt_consolidation,19.86,1,14,0,65.6,21,8.0,mortgage,56000.0
547950,fully paid,8000,36,7.88,250.25,a,verified,home_improvement,19.65,2,10,0,18.4,19,5.0,mortgage,66500.0
547965,fully paid,4500,36,7.51,140.0,a,verified,major_purchase,10.23,4,4,0,14.9,4,3.0,rent,15600.0
547926,fully paid,2000,36,7.88,62.57,a,not verified,home_improvement,20.2,0,3,0,19.6,7,1.0,mortgage,18000.0
547895,fully paid,25000,36,15.95,878.31,d,verified,debt_consolidation,20.97,1,9,0,87.6,21,1.0,rent,77000.0
545677,fully paid,25000,36,11.49,824.29,b,verified,credit_card,11.58,1,15,0,37.2,38,10.0,mortgage,63000.0
544635,fully paid,20000,36,13.98,683.36,c,source verified,wedding,14.28,2,8,0,42.7,23,3.0,rent,80000.0
540931,fully paid,12000,36,7.88,375.38,a,not verified,home_improvement,4.29,1,5,0,0.0,19,7.0,mortgage,51480.0
541913,fully paid,4000,36,10.75,130.49,b,not verified,debt_consolidation,8.06,2,10,0,32.0,16,1.0,mortgage,55800.0
547850,fully paid,8000,36,15.21,278.15,d,verified,other,23.11,0,20,0,85.8,45,10.0,mortgage,86004.0
547546,fully paid,5000,36,11.12,163.98,b,not verified,other,6.65,0,4,0,38.9,14,2.0,mortgage,48000.0
521780,fully paid,12000,36,13.23,405.66,c,verified,debt_consolidation,9.85,1,9,0,73.0,12,2.0,rent,38000.0
546433,fully paid,15000,60,11.12,327.04,b,not verified,home_improvement,1.35,2,10,0,0.5,23,8.0,rent,31000.0
547808,fully paid,24000,36,10.75,782.9,b,verified,credit_card,13.56,0,9,0,43.0,24,10.0,mortgage,87950.0
547775,fully paid,2400,36,13.98,82.01,c,not verified,debt_consolidation,13.35,0,5,0,47.2,6,4.0,own,24000.0
547535,fully paid,12000,36,14.84,415.05,d,verified,debt_consolidation,11.88,0,10,0,52.8,22,5.0,mortgage,72000.0
547759,fully paid,16000,36,16.32,565.05,d,not verified,debt_consolidation,11.95,1,10,0,59.5,21,8.0,mortgage,70000.0
547743,fully paid,6000,36,10.75,195.73,b,source verified,debt_consolidation,1.9,0,4,0,69.6,20,1.0,mortgage,69996.0
547740,fully paid,14400,36,7.51,448.0,a,not verified,other,21.11,0,9,0,56.5,23,3.0,rent,51000.0
547736,fully paid,2800,36,17.56,100.61,e,not verified,other,10.26,0,5,0,41.2,9,3.0,rent,46080.0
547445,fully paid,6000,36,10.75,195.73,b,not verified,debt_consolidation,24.92,0,7,0,73.1,32,3.0,rent,30000.0
